	Pt	T	Vf	Im	Vu	Sig	Ach	IERange	Over	Temp

	#	s	V vs. Ref.	A	V	V	V	#	bits	deg C

	0	0,016667	9,98709E-002	-1,09478E-005	0,00000E+000	1,00006E-001	0,00000E+000	7	....ih..i..	-32768,00

	1	0,033333	1,00831E-001	-3,80425E-005	0,00000E+000	1,00994E-001	0,00000E+000	8	...........	-32768,00

	2	0,05	1,01852E-001	-3,73346E-005	0,00000E+000	1,01994E-001	0,00000E+000	8	...........	-32768,00

	3	0,066667	1,02834E-001	-3,67919E-005	0,00000E+000	1,02994E-001	0,00000E+000	8	...........	-32768,00

	4	0,083333	1,03838E-001	-3,62675E-005	0,00000E+000	1,03994E-001	0,00000E+000	8	...........	-32768,00

	5	0,1	1,04839E-001	-3,57205E-005	0,00000E+000	1,04994E-001	0,00000E+000	8	...........	-32768,00

	6	0,116667	1,05833E-001	-3,52564E-005	0,00000E+000	1,05994E-001	0,00000E+000	8	...........	-32768,00

	7	0,133333	1,06854E-001	-3,48255E-005	0,00000E+000	1,06994E-001	0,00000E+000	8	...........	-32768,00

	8	0,15	1,07846E-001	-3,43262E-005	0,00000E+000	1,07994E-001	0,00000E+000	8	...........	-32768,00

	9	0,166667	1,08825E-001	-3,39278E-005	0,00000E+000	1,08994E-001	0,00000E+000	8	...........	-32768,00

	10	0,183333	1,09829E-001	-3,34932E-005	0,00000E+000	1,09994E-001	0,00000E+000	8	...........	-32768,00

	11	0,2	1,10837E-001	-3,31020E-005	0,00000E+000	1,10995E-001	0,00000E+000	8	...........	-32768,00

	12	0,216667	1,11834E-001	-3,27369E-005	0,00000E+000	1,11995E-001	0,00000E+000	8	...........	-32768,00

	13	0,233333	1,12823E-001	-3,23866E-005	0,00000E+000	1,12995E-001	0,00000E+000	8	...........	-32768,00

	14	0,25	1,13822E-001	-3,20413E-005	0,00000E+000	1,13995E-001	0,00000E+000	8	...........	-32768,00

	15	0,266667	1,14815E-001	-3,16553E-005	0,00000E+000	1,14995E-001	0,00000E+000	8	...........	-32768,00

	16	0,283333	1,15851E-001	-3,13123E-005	0,00000E+000	1,15995E-001	0,00000E+000	8	...........	-32768,00

	17	0,3	1,16862E-001	-3,09425E-005	0,00000E+000	1,16995E-001	0,00000E+000	8	...........	-32768,00

	18	0,316667	1,17851E-001	-3,06587E-005	0,00000E+000	1,17995E-001	0,00000E+000	8	...........	-32768,00

	19	0,333333	1,18831E-001	-3,03169E-005	0,00000E+000	1,18995E-001	0,00000E+000	8	...........	-32768,00

	20	0,35	1,19838E-001	-3,00348E-005	0,00000E+000	1,19995E-001	0,00000E+000	8	...........	-32768,00

	21	0,366667	1,20841E-001	-2,97057E-005	0,00000E+000	1,20995E-001	0,00000E+000	8	...........	-32768,00

	22	0,383333	1,21841E-001	-2,94068E-005	0,00000E+000	1,21995E-001	0,00000E+000	8	...........	-32768,00

	23	0,4	1,22832E-001	-2,90745E-005	0,00000E+000	1,22996E-001	0,00000E+000	8	...........	-32768,00

	24	0,416667	1,23825E-001	-2,88224E-005	0,00000E+000	1,23996E-001	0,00000E+000	8	...........	-32768,00

	25	0,433333	1,24823E-001	-2,84976E-005	0,00000E+000	1,24996E-001	0,00000E+000	8	...........	-32768,00

	26	0,45	1,25836E-001	-2,82360E-005	0,00000E+000	1,25996E-001	0,00000E+000	8	...........	-32768,00

	27	0,466667	1,26835E-001	-2,78952E-005	0,00000E+000	1,26996E-001	0,00000E+000	8	...........	-32768,00

	28	0,483333	1,27840E-001	-2,75767E-005	0,00000E+000	1,27996E-001	0,00000E+000	8	...........	-32768,00

	29	0,5	1,28848E-001	-2,73142E-005	0,00000E+000	1,28996E-001	0,00000E+000	8	...........	-32768,00

	30	0,516667	1,29850E-001	-2,70330E-005	0,00000E+000	1,29996E-001	0,00000E+000	8	...........	-32768,00

	31	0,533333	1,30845E-001	-2,67379E-005	0,00000E+000	1,30996E-001	0,00000E+000	8	...........	-32768,00

	32	0,55	1,31844E-001	-2,64101E-005	0,00000E+000	1,31996E-001	0,00000E+000	8	...........	-32768,00

	33	0,566667	1,32839E-001	-2,61905E-005	0,00000E+000	1,32996E-001	0,00000E+000	8	...........	-32768,00

	34	0,583333	1,33845E-001	-2,59203E-005	0,00000E+000	1,33996E-001	0,00000E+000	8	...........	-32768,00

	35	0,6	1,34840E-001	-2,56546E-005	0,00000E+000	1,34997E-001	0,00000E+000	8	...........	-32768,00

	36	0,616667	1,35841E-001	-2,54255E-005	0,00000E+000	1,35997E-001	0,00000E+000	8	...........	-32768,00

	37	0,633333	1,36839E-001	-2,51702E-005	0,00000E+000	1,36997E-001	0,00000E+000	8	...........	-32768,00

	38	0,65	1,37829E-001	-2,48663E-005	0,00000E+000	1,37997E-001	0,00000E+000	8	...........	-32768,00

	39	0,666667	1,38836E-001	-2,46576E-005	0,00000E+000	1,38997E-001	0,00000E+000	8	...........	-32768,00

	40	0,683333	1,39840E-001	-2,44037E-005	0,00000E+000	1,39997E-001	0,00000E+000	8	...........	-32768,00

	41	0,7	1,40827E-001	-2,41459E-005	0,00000E+000	1,40997E-001	0,00000E+000	8	...........	-32768,00

	42	0,716667	1,41841E-001	-2,38548E-005	0,00000E+000	1,41997E-001	0,00000E+000	8	...........	-32768,00

	43	0,733333	1,42845E-001	-2,35837E-005	0,00000E+000	1,42997E-001	0,00000E+000	8	...........	-32768,00

	44	0,75	1,43842E-001	-2,33407E-005	0,00000E+000	1,43997E-001	0,00000E+000	8	...........	-32768,00

	45	0,766667	1,44842E-001	-2,31011E-005	0,00000E+000	1,44997E-001	0,00000E+000	8	...........	-32768,00

	46	0,783333	1,45841E-001	-2,28910E-005	0,00000E+000	1,45997E-001	0,00000E+000	8	...........	-32768,00

	47	0,8	1,46841E-001	-2,26687E-005	0,00000E+000	1,46997E-001	0,00000E+000	8	...........	-32768,00

	48	0,816667	1,47841E-001	-2,24458E-005	0,00000E+000	1,47998E-001	0,00000E+000	8	...........	-32768,00

	49	0,833333	1,48840E-001	-2,22412E-005	0,00000E+000	1,48998E-001	0,00000E+000	8	...........	-32768,00

	50	0,85	1,49833E-001	-2,20101E-005	0,00000E+000	1,49998E-001	0,00000E+000	8	...........	-32768,00

	51	0,866667	1,50824E-001	-2,17772E-005	0,00000E+000	1,50998E-001	0,00000E+000	8	...........	-32768,00

	52	0,883333	1,51834E-001	-2,15731E-005	0,00000E+000	1,51998E-001	0,00000E+000	8	...........	-32768,00

	53	0,9	1,52834E-001	-2,13351E-005	0,00000E+000	1,52998E-001	0,00000E+000	8	...........	-32768,00

	54	0,916667	1,53842E-001	-2,11494E-005	0,00000E+000	1,53998E-001	0,00000E+000	8	...........	-32768,00

	55	0,933333	1,54854E-001	-2,09026E-005	0,00000E+000	1,54998E-001	0,00000E+000	8	...........	-32768,00

	56	0,95	1,55842E-001	-2,06887E-005	0,00000E+000	1,55998E-001	0,00000E+000	8	...........	-32768,00

	57	0,96667	1,56847E-001	-2,05241E-005	0,00000E+000	1,56998E-001	0,00000E+000	8	...........	-32768,00

	58	0,98333	1,57843E-001	-2,02931E-005	0,00000E+000	1,57998E-001	0,00000E+000	8	...........	-32768,00

	59	1	1,58840E-001	-2,00327E-005	0,00000E+000	1,58998E-001	0,00000E+000	8	...........	-32768,00

	60	1,01667	1,59847E-001	-1,98957E-005	0,00000E+000	1,59999E-001	0,00000E+000	8	...........	-32768,00

	61	1,03333	1,60845E-001	-1,97098E-005	0,00000E+000	1,60999E-001	0,00000E+000	8	...........	-32768,00

	62	1,05	1,61849E-001	-1,95024E-005	0,00000E+000	1,61999E-001	0,00000E+000	8	...........	-32768,00

	63	1,06667	1,62843E-001	-1,92958E-005	0,00000E+000	1,62999E-001	0,00000E+000	8	...........	-32768,00

	64	1,08333	1,63851E-001	-1,90741E-005	0,00000E+000	1,63999E-001	0,00000E+000	8	...........	-32768,00

	65	1,1	1,64838E-001	-1,88853E-005	0,00000E+000	1,64999E-001	0,00000E+000	8	...........	-32768,00

	66	1,11667	1,65842E-001	-1,86705E-005	0,00000E+000	1,65999E-001	0,00000E+000	8	...........	-32768,00

	67	1,13333	1,66838E-001	-1,84700E-005	0,00000E+000	1,66999E-001	0,00000E+000	8	...........	-32768,00

	68	1,15	1,67859E-001	-1,83245E-005	0,00000E+000	1,67999E-001	0,00000E+000	8	...........	-32768,00

	69	1,16667	1,68867E-001	-1,81234E-005	0,00000E+000	1,68999E-001	0,00000E+000	8	...........	-32768,00

	70	1,18333	1,69846E-001	-1,79003E-005	0,00000E+000	1,69999E-001	0,00000E+000	8	...........	-32768,00

	71	1,2	1,70852E-001	-1,77212E-005	0,00000E+000	1,70999E-001	0,00000E+000	8	...........	-32768,00

	72	1,21667	1,71859E-001	-1,75495E-005	0,00000E+000	1,71999E-001	0,00000E+000	8	...........	-32768,00

	73	1,23333	1,72842E-001	-1,73424E-005	0,00000E+000	1,73000E-001	0,00000E+000	8	...........	-32768,00

	74	1,25	1,73855E-001	-1,71934E-005	0,00000E+000	1,74000E-001	0,00000E+000	8	...........	-32768,00

	75	1,26667	1,74842E-001	-1,70766E-005	0,00000E+000	1,75000E-001	0,00000E+000	8	...........	-32768,00

	76	1,28333	1,75842E-001	-1,68456E-005	0,00000E+000	1,76000E-001	0,00000E+000	8	...........	-32768,00

	77	1,3	1,76852E-001	-1,66218E-005	0,00000E+000	1,77000E-001	0,00000E+000	8	...........	-32768,00

	78	1,31667	1,77841E-001	-1,64676E-005	0,00000E+000	1,78000E-001	0,00000E+000	8	...........	-32768,00

	79	1,33333	1,78840E-001	-1,62766E-005	0,00000E+000	1,79000E-001	0,00000E+000	8	...........	-32768,00

	80	1,35	1,79872E-001	-1,60650E-005	0,00000E+000	1,80000E-001	0,00000E+000	8	...........	-32768,00

	81	1,36667	1,80868E-001	-1,59157E-005	0,00000E+000	1,81000E-001	0,00000E+000	8	...........	-32768,00

	82	1,38333	1,81866E-001	-1,57168E-005	0,00000E+000	1,82000E-001	0,00000E+000	8	...........	-32768,00

	83	1,4	1,82853E-001	-1,55648E-005	0,00000E+000	1,83000E-001	0,00000E+000	8	...........	-32768,00

	84	1,41667	1,83858E-001	-1,53609E-005	0,00000E+000	1,84000E-001	0,00000E+000	8	...........	-32768,00

	85	1,43333	1,84865E-001	-1,52044E-005	0,00000E+000	1,85001E-001	0,00000E+000	8	...........	-32768,00

	86	1,45	1,85854E-001	-1,51000E-005	0,00000E+000	1,86001E-001	0,00000E+000	8	...........	-32768,00

	87	1,46667	1,86856E-001	-1,49264E-005	0,00000E+000	1,87001E-001	0,00000E+000	8	...........	-32768,00

	88	1,48333	1,87846E-001	-1,47275E-005	0,00000E+000	1,88001E-001	0,00000E+000	8	...........	-32768,00

	89	1,5	1,88843E-001	-1,45172E-005	0,00000E+000	1,89001E-001	0,00000E+000	8	...........	-32768,00

	90	1,51667	1,89855E-001	-1,43631E-005	0,00000E+000	1,90001E-001	0,00000E+000	8	...........	-32768,00

	91	1,53333	1,90865E-001	-1,42583E-005	0,00000E+000	1,91001E-001	0,00000E+000	8	...........	-32768,00

	92	1,55	1,91853E-001	-1,40840E-005	0,00000E+000	1,92001E-001	0,00000E+000	8	...........	-32768,00

	93	1,56667	1,92865E-001	-1,38673E-005	0,00000E+000	1,93001E-001	0,00000E+000	8	...........	-32768,00

	94	1,58333	1,93860E-001	-1,36859E-005	0,00000E+000	1,94001E-001	0,00000E+000	8	...........	-32768,00

	95	1,6	1,94854E-001	-1,35559E-005	0,00000E+000	1,95001E-001	0,00000E+000	8	...........	-32768,00

	96	1,61667	1,95860E-001	-1,33392E-005	0,00000E+000	1,96001E-001	0,00000E+000	8	...........	-32768,00

	97	1,63333	1,96844E-001	-1,31394E-005	0,00000E+000	1,97001E-001	0,00000E+000	8	...........	-32768,00

	98	1,65	1,97835E-001	-1,29662E-005	0,00000E+000	1,98002E-001	0,00000E+000	8	...........	-32768,00

	99	1,66667	1,98832E-001	-1,27696E-005	0,00000E+000	1,99002E-001	0,00000E+000	8	...........	-32768,00

	100	1,68333	1,99845E-001	-1,26196E-005	0,00000E+000	2,00002E-001	0,00000E+000	8	...........	-32768,00

	101	1,7	2,00854E-001	-1,24978E-005	0,00000E+000	2,01002E-001	0,00000E+000	8	...........	-32768,00

	102	1,71667	2,01848E-001	-1,22786E-005	0,00000E+000	2,02002E-001	0,00000E+000	8	...........	-32768,00

	103	1,73333	2,02843E-001	-1,21413E-005	0,00000E+000	2,03002E-001	0,00000E+000	8	...........	-32768,00

	104	1,75	2,03848E-001	-1,20286E-005	0,00000E+000	2,04002E-001	0,00000E+000	8	...........	-32768,00

	105	1,76667	2,04844E-001	-1,18943E-005	0,00000E+000	2,05002E-001	0,00000E+000	8	...........	-32768,00

	106	1,78333	2,05851E-001	-1,17040E-005	0,00000E+000	2,06002E-001	0,00000E+000	8	...........	-32768,00

	107	1,8	2,06855E-001	-1,15974E-005	0,00000E+000	2,07002E-001	0,00000E+000	8	...........	-32768,00

	108	1,81667	2,07854E-001	-1,13611E-005	0,00000E+000	2,08002E-001	0,00000E+000	8	...........	-32768,00

	109	1,83333	2,08845E-001	-1,12136E-005	0,00000E+000	2,09002E-001	0,00000E+000	8	...........	-32768,00

	110	1,85	2,09844E-001	-1,10500E-005	0,00000E+000	2,10003E-001	0,00000E+000	8	...........	-32768,00

	111	1,86667	2,10848E-001	-1,08444E-005	0,00000E+000	2,11003E-001	0,00000E+000	8	...........	-32768,00

	112	1,88333	2,11842E-001	-1,07159E-005	0,00000E+000	2,12003E-001	0,00000E+000	8	...........	-32768,00

	113	1,9	2,12843E-001	-1,05434E-005	0,00000E+000	2,13003E-001	0,00000E+000	8	...........	-32768,00

	114	1,91667	2,13847E-001	-1,04090E-005	0,00000E+000	2,14003E-001	0,00000E+000	8	...........	-32768,00

	115	1,93333	2,14828E-001	-1,02449E-005	0,00000E+000	2,15003E-001	0,00000E+000	8	...........	-32768,00

	116	1,95	2,15830E-001	-1,00837E-005	0,00000E+000	2,16003E-001	0,00000E+000	8	...........	-32768,00

	117	1,96667	2,16836E-001	-9,94007E-006	0,00000E+000	2,17003E-001	0,00000E+000	8	...........	-32768,00

	118	1,98333	2,17833E-001	-9,81359E-006	0,00000E+000	2,18003E-001	0,00000E+000	8	...........	-32768,00

	119	2	2,18859E-001	-9,66408E-006	0,00000E+000	2,19003E-001	0,00000E+000	8	...........	-32768,00

	120	2,01667	2,19851E-001	-9,48568E-006	0,00000E+000	2,20003E-001	0,00000E+000	8	...........	-32768,00

	121	2,03333	2,20850E-001	-9,32972E-006	0,00000E+000	2,21003E-001	0,00000E+000	8	...........	-32768,00

	122	2,05	2,21864E-001	-9,16651E-006	0,00000E+000	2,22003E-001	0,00000E+000	8	...........	-32768,00

	123	2,06667	2,22856E-001	-9,05767E-006	0,00000E+000	2,23004E-001	0,00000E+000	8	...........	-32768,00

	124	2,08333	2,23849E-001	-8,89315E-006	0,00000E+000	2,24004E-001	0,00000E+000	8	...........	-32768,00

	125	2,1	2,24850E-001	-8,73753E-006	0,00000E+000	2,25004E-001	0,00000E+000	8	...........	-32768,00

	126	2,11667	2,25848E-001	-8,60370E-006	0,00000E+000	2,26004E-001	0,00000E+000	8	...........	-32768,00

	127	2,13333	2,26846E-001	-8,42635E-006	0,00000E+000	2,27004E-001	0,00000E+000	8	...........	-32768,00

	128	2,15	2,27848E-001	-8,28227E-006	0,00000E+000	2,28004E-001	0,00000E+000	8	...........	-32768,00

	129	2,16667	2,28841E-001	-8,09694E-006	0,00000E+000	2,29004E-001	0,00000E+000	8	...........	-32768,00

	130	2,18333	2,29844E-001	-7,95776E-006	0,00000E+000	2,30004E-001	0,00000E+000	7	...........	-32768,00

	131	2,2	2,30860E-001	-7,81670E-006	0,00000E+000	2,31004E-001	0,00000E+000	7	...........	-32768,00

	132	2,21667	2,31873E-001	-7,66547E-006	0,00000E+000	2,32004E-001	0,00000E+000	7	...........	-32768,00

	133	2,23333	2,32878E-001	-7,52694E-006	0,00000E+000	2,33004E-001	0,00000E+000	7	...........	-32768,00

	134	2,25	2,33863E-001	-7,31555E-006	0,00000E+000	2,34004E-001	0,00000E+000	7	...........	-32768,00

	135	2,26667	2,34868E-001	-7,14857E-006	0,00000E+000	2,35005E-001	0,00000E+000	7	...........	-32768,00

	136	2,28333	2,35873E-001	-7,04630E-006	0,00000E+000	2,36005E-001	0,00000E+000	7	...........	-32768,00

