	Pt	T	Vf	Im	Vu	Sig	Ach	IERange	Over	Temp

	#	s	V vs. Ref.	A	V	V	V	#	bits	deg C

	0	0,05	9,98636E-002	-1,09478E-005	0,00000E+000	1,00006E-001	0,00000E+000	7	....ih..i..	-32768,00

	1	0,1	1,00809E-001	-3,81823E-005	0,00000E+000	1,00994E-001	0,00000E+000	8	...........	-32768,00

	2	0,15	1,01826E-001	-3,75797E-005	0,00000E+000	1,01994E-001	0,00000E+000	8	...........	-32768,00

	3	0,2	1,02810E-001	-3,71084E-005	0,00000E+000	1,02994E-001	0,00000E+000	8	...........	-32768,00

	4	0,25	1,03821E-001	-3,66155E-005	0,00000E+000	1,03994E-001	0,00000E+000	8	...........	-32768,00

	5	0,3	1,04817E-001	-3,62259E-005	0,00000E+000	1,04994E-001	0,00000E+000	8	...........	-32768,00

	6	0,35	1,05821E-001	-3,57940E-005	0,00000E+000	1,05994E-001	0,00000E+000	8	...........	-32768,00

	7	0,4	1,06824E-001	-3,53974E-005	0,00000E+000	1,06994E-001	0,00000E+000	8	...........	-32768,00

	8	0,45	1,07818E-001	-3,50540E-005	0,00000E+000	1,07994E-001	0,00000E+000	8	...........	-32768,00

	9	0,5	1,08810E-001	-3,46805E-005	0,00000E+000	1,08994E-001	0,00000E+000	8	...........	-32768,00

	10	0,55	1,09816E-001	-3,44636E-005	0,00000E+000	1,09994E-001	0,00000E+000	8	...........	-32768,00

	11	0,6	1,10810E-001	-3,41310E-005	0,00000E+000	1,10995E-001	0,00000E+000	8	...........	-32768,00

	12	0,65	1,11818E-001	-3,37341E-005	0,00000E+000	1,11995E-001	0,00000E+000	8	...........	-32768,00

	13	0,7	1,12814E-001	-3,33924E-005	0,00000E+000	1,12995E-001	0,00000E+000	8	...........	-32768,00

	14	0,75	1,13809E-001	-3,30550E-005	0,00000E+000	1,13995E-001	0,00000E+000	8	...........	-32768,00

	15	0,8	1,14813E-001	-3,26649E-005	0,00000E+000	1,14995E-001	0,00000E+000	8	...........	-32768,00

	16	0,85	1,15831E-001	-3,22889E-005	0,00000E+000	1,15995E-001	0,00000E+000	8	...........	-32768,00

	17	0,9	1,16833E-001	-3,19202E-005	0,00000E+000	1,16995E-001	0,00000E+000	8	...........	-32768,00

	18	0,95	1,17837E-001	-3,16074E-005	0,00000E+000	1,17995E-001	0,00000E+000	8	...........	-32768,00

	19	1	1,18820E-001	-3,13385E-005	0,00000E+000	1,18995E-001	0,00000E+000	8	...........	-32768,00

	20	1,05	1,19824E-001	-3,11029E-005	0,00000E+000	1,19995E-001	0,00000E+000	8	...........	-32768,00

	21	1,1	1,20822E-001	-3,06532E-005	0,00000E+000	1,20995E-001	0,00000E+000	8	...........	-32768,00

	22	1,15	1,21819E-001	-3,04503E-005	0,00000E+000	1,21995E-001	0,00000E+000	8	...........	-32768,00

	23	1,2	1,22833E-001	-3,01581E-005	0,00000E+000	1,22996E-001	0,00000E+000	8	...........	-32768,00

	24	1,25	1,23819E-001	-2,98567E-005	0,00000E+000	1,23996E-001	0,00000E+000	8	...........	-32768,00

	25	1,3	1,24805E-001	-2,95174E-005	0,00000E+000	1,24996E-001	0,00000E+000	8	...........	-32768,00

	26	1,35	1,25809E-001	-2,92494E-005	0,00000E+000	1,25996E-001	0,00000E+000	8	...........	-32768,00

	27	1,4	1,26820E-001	-2,89388E-005	0,00000E+000	1,26996E-001	0,00000E+000	8	...........	-32768,00

	28	1,45	1,27818E-001	-2,87249E-005	0,00000E+000	1,27996E-001	0,00000E+000	8	...........	-32768,00

	29	1,5	1,28840E-001	-2,83998E-005	0,00000E+000	1,28996E-001	0,00000E+000	8	...........	-32768,00

	30	1,55	1,29835E-001	-2,81540E-005	0,00000E+000	1,29996E-001	0,00000E+000	8	...........	-32768,00

	31	1,6	1,30840E-001	-2,78615E-005	0,00000E+000	1,30996E-001	0,00000E+000	8	...........	-32768,00

	32	1,65	1,31831E-001	-2,75975E-005	0,00000E+000	1,31996E-001	0,00000E+000	8	...........	-32768,00

	33	1,7	1,32828E-001	-2,73205E-005	0,00000E+000	1,32996E-001	0,00000E+000	8	...........	-32768,00

	34	1,75	1,33826E-001	-2,71173E-005	0,00000E+000	1,33996E-001	0,00000E+000	8	...........	-32768,00

	35	1,8	1,34824E-001	-2,68516E-005	0,00000E+000	1,34997E-001	0,00000E+000	8	...........	-32768,00

	36	1,85	1,35827E-001	-2,66304E-005	0,00000E+000	1,35997E-001	0,00000E+000	8	...........	-32768,00

	37	1,9	1,36829E-001	-2,64082E-005	0,00000E+000	1,36997E-001	0,00000E+000	8	...........	-32768,00

	38	1,95	1,37810E-001	-2,61249E-005	0,00000E+000	1,37997E-001	0,00000E+000	8	...........	-32768,00

	39	2	1,38819E-001	-2,58821E-005	0,00000E+000	1,38997E-001	0,00000E+000	8	...........	-32768,00

	40	2,05	1,39825E-001	-2,55807E-005	0,00000E+000	1,39997E-001	0,00000E+000	8	...........	-32768,00

	41	2,1	1,40815E-001	-2,53604E-005	0,00000E+000	1,40997E-001	0,00000E+000	8	...........	-32768,00

	42	2,15	1,41832E-001	-2,51404E-005	0,00000E+000	1,41997E-001	0,00000E+000	8	...........	-32768,00

	43	2,2	1,42833E-001	-2,49356E-005	0,00000E+000	1,42997E-001	0,00000E+000	8	...........	-32768,00

	44	2,25	1,43828E-001	-2,47382E-005	0,00000E+000	1,43997E-001	0,00000E+000	8	...........	-32768,00

	45	2,3	1,44826E-001	-2,45467E-005	0,00000E+000	1,44997E-001	0,00000E+000	8	...........	-32768,00

	46	2,35	1,45827E-001	-2,43949E-005	0,00000E+000	1,45997E-001	0,00000E+000	8	...........	-32768,00

	47	2,4	1,46818E-001	-2,41622E-005	0,00000E+000	1,46997E-001	0,00000E+000	8	...........	-32768,00

	48	2,45	1,47829E-001	-2,39355E-005	0,00000E+000	1,47998E-001	0,00000E+000	8	...........	-32768,00

	49	2,5	1,48825E-001	-2,39558E-005	0,00000E+000	1,48998E-001	0,00000E+000	8	...........	-32768,00

	50	2,55	1,49823E-001	-2,36008E-005	0,00000E+000	1,49998E-001	0,00000E+000	8	...........	-32768,00

	51	2,6	1,50811E-001	-2,33679E-005	0,00000E+000	1,50998E-001	0,00000E+000	8	...........	-32768,00

	52	2,65	1,51817E-001	-2,31268E-005	0,00000E+000	1,51998E-001	0,00000E+000	8	...........	-32768,00

	53	2,7	1,52821E-001	-2,29196E-005	0,00000E+000	1,52998E-001	0,00000E+000	8	...........	-32768,00

	54	2,75	1,53818E-001	-2,27270E-005	0,00000E+000	1,53998E-001	0,00000E+000	8	...........	-32768,00

	55	2,8	1,54835E-001	-2,25464E-005	0,00000E+000	1,54998E-001	0,00000E+000	8	...........	-32768,00

	56	2,85	1,55835E-001	-2,22554E-005	0,00000E+000	1,55998E-001	0,00000E+000	8	...........	-32768,00

	57	2,9	1,56832E-001	-2,20526E-005	0,00000E+000	1,56998E-001	0,00000E+000	8	...........	-32768,00

	58	2,95	1,57829E-001	-2,18142E-005	0,00000E+000	1,57998E-001	0,00000E+000	8	...........	-32768,00

	59	3	1,58830E-001	-2,16500E-005	0,00000E+000	1,58998E-001	0,00000E+000	8	...........	-32768,00

	60	3,05	1,59826E-001	-2,15072E-005	0,00000E+000	1,59999E-001	0,00000E+000	8	...........	-32768,00

	61	3,1	1,60825E-001	-2,12750E-005	0,00000E+000	1,60999E-001	0,00000E+000	8	...........	-32768,00

	62	3,15	1,61831E-001	-2,10787E-005	0,00000E+000	1,61999E-001	0,00000E+000	8	...........	-32768,00

	63	3,2	1,62839E-001	-2,08305E-005	0,00000E+000	1,62999E-001	0,00000E+000	8	...........	-32768,00

	64	3,25	1,63820E-001	-2,06938E-005	0,00000E+000	1,63999E-001	0,00000E+000	8	...........	-32768,00

	65	3,3	1,64818E-001	-2,04741E-005	0,00000E+000	1,64999E-001	0,00000E+000	8	...........	-32768,00

	66	3,35	1,65821E-001	-2,00130E-005	0,00000E+000	1,65999E-001	0,00000E+000	8	...........	-32768,00

	67	3,4	1,66824E-001	-1,98253E-005	0,00000E+000	1,66999E-001	0,00000E+000	8	...........	-32768,00

	68	3,45	1,67849E-001	-1,96437E-005	0,00000E+000	1,67999E-001	0,00000E+000	8	...........	-32768,00

	69	3,5	1,68852E-001	-1,94357E-005	0,00000E+000	1,68999E-001	0,00000E+000	8	...........	-32768,00

	70	3,55	1,69829E-001	-1,92442E-005	0,00000E+000	1,69999E-001	0,00000E+000	8	...........	-32768,00

	71	3,6	1,70842E-001	-1,90977E-005	0,00000E+000	1,70999E-001	0,00000E+000	8	...........	-32768,00

	72	3,65	1,71835E-001	-1,89414E-005	0,00000E+000	1,71999E-001	0,00000E+000	8	...........	-32768,00

	73	3,7	1,72823E-001	-1,88352E-005	0,00000E+000	1,73000E-001	0,00000E+000	8	...........	-32768,00

	74	3,75	1,73836E-001	-1,88126E-005	0,00000E+000	1,74000E-001	0,00000E+000	8	...........	-32768,00

	75	3,8	1,74829E-001	-1,85892E-005	0,00000E+000	1,75000E-001	0,00000E+000	8	...........	-32768,00

	76	3,85	1,75823E-001	-1,83934E-005	0,00000E+000	1,76000E-001	0,00000E+000	8	...........	-32768,00

	77	3,9	1,76837E-001	-1,81205E-005	0,00000E+000	1,77000E-001	0,00000E+000	8	...........	-32768,00

	78	3,95	1,77826E-001	-1,80129E-005	0,00000E+000	1,78000E-001	0,00000E+000	8	...........	-32768,00

	79	4	1,78825E-001	-1,77863E-005	0,00000E+000	1,79000E-001	0,00000E+000	8	...........	-32768,00

	80	4,05	1,79852E-001	-1,76515E-005	0,00000E+000	1,80000E-001	0,00000E+000	8	...........	-32768,00

	81	4,1	1,80848E-001	-1,74365E-005	0,00000E+000	1,81000E-001	0,00000E+000	8	...........	-32768,00

	82	4,15	1,81852E-001	-1,73187E-005	0,00000E+000	1,82000E-001	0,00000E+000	8	...........	-32768,00

	83	4,2	1,82833E-001	-1,71057E-005	0,00000E+000	1,83000E-001	0,00000E+000	8	...........	-32768,00

	84	4,25	1,83843E-001	-1,68086E-005	0,00000E+000	1,84000E-001	0,00000E+000	8	...........	-32768,00

	85	4,3	1,84838E-001	-1,65393E-005	0,00000E+000	1,85001E-001	0,00000E+000	8	...........	-32768,00

	86	4,35	1,85842E-001	-1,64128E-005	0,00000E+000	1,86001E-001	0,00000E+000	8	...........	-32768,00

	87	4,4	1,86839E-001	-1,62079E-005	0,00000E+000	1,87001E-001	0,00000E+000	8	...........	-32768,00

	88	4,45	1,87820E-001	-1,60498E-005	0,00000E+000	1,88001E-001	0,00000E+000	8	...........	-32768,00

	89	4,5	1,88828E-001	-1,59139E-005	0,00000E+000	1,89001E-001	0,00000E+000	8	...........	-32768,00

	90	4,55	1,89834E-001	-1,56539E-005	0,00000E+000	1,90001E-001	0,00000E+000	8	...........	-32768,00

	91	4,6	1,90839E-001	-1,54716E-005	0,00000E+000	1,91001E-001	0,00000E+000	8	...........	-32768,00

	92	4,65	1,91817E-001	-1,54244E-005	0,00000E+000	1,92001E-001	0,00000E+000	8	...........	-32768,00

	93	4,7	1,92850E-001	-1,53244E-005	0,00000E+000	1,93001E-001	0,00000E+000	8	...........	-32768,00

	94	4,75	1,93845E-001	-1,52093E-005	0,00000E+000	1,94001E-001	0,00000E+000	8	...........	-32768,00

	95	4,8	1,94843E-001	-1,49680E-005	0,00000E+000	1,95001E-001	0,00000E+000	8	...........	-32768,00

	96	4,85	1,95852E-001	-1,47574E-005	0,00000E+000	1,96001E-001	0,00000E+000	8	...........	-32768,00

	97	4,9	1,96843E-001	-1,45910E-005	0,00000E+000	1,97001E-001	0,00000E+000	8	...........	-32768,00

	98	4,95	1,97830E-001	-1,44428E-005	0,00000E+000	1,98002E-001	0,00000E+000	8	...........	-32768,00

	99	5	1,98821E-001	-1,42103E-005	0,00000E+000	1,99002E-001	0,00000E+000	8	...........	-32768,00

	100	5,05	1,99835E-001	-1,40398E-005	0,00000E+000	2,00002E-001	0,00000E+000	8	...........	-32768,00

	101	5,1	2,00843E-001	-1,38690E-005	0,00000E+000	2,01002E-001	0,00000E+000	8	...........	-32768,00

	102	5,15	2,01822E-001	-1,37027E-005	0,00000E+000	2,02002E-001	0,00000E+000	8	...........	-32768,00

	103	5,2	2,02834E-001	-1,35086E-005	0,00000E+000	2,03002E-001	0,00000E+000	8	...........	-32768,00

	104	5,25	2,03825E-001	-1,33672E-005	0,00000E+000	2,04002E-001	0,00000E+000	8	...........	-32768,00

	105	5,3	2,04830E-001	-1,31322E-005	0,00000E+000	2,05002E-001	0,00000E+000	8	...........	-32768,00

	106	5,35	2,05842E-001	-1,29842E-005	0,00000E+000	2,06002E-001	0,00000E+000	8	...........	-32768,00

	107	5,4	2,06845E-001	-1,28251E-005	0,00000E+000	2,07002E-001	0,00000E+000	8	...........	-32768,00

	108	5,45	2,07836E-001	-1,26386E-005	0,00000E+000	2,08002E-001	0,00000E+000	8	...........	-32768,00

	109	5,5	2,08841E-001	-1,25149E-005	0,00000E+000	2,09002E-001	0,00000E+000	8	...........	-32768,00

	110	5,55	2,09838E-001	-1,23228E-005	0,00000E+000	2,10003E-001	0,00000E+000	8	...........	-32768,00

	111	5,6	2,10828E-001	-1,21648E-005	0,00000E+000	2,11003E-001	0,00000E+000	8	...........	-32768,00

	112	5,65	2,11830E-001	-1,21086E-005	0,00000E+000	2,12003E-001	0,00000E+000	8	...........	-32768,00

	113	5,7	2,12842E-001	-1,20960E-005	0,00000E+000	2,13003E-001	0,00000E+000	8	...........	-32768,00

	114	5,75	2,13834E-001	-1,19386E-005	0,00000E+000	2,14003E-001	0,00000E+000	8	...........	-32768,00

	115	5,8	2,14825E-001	-1,16637E-005	0,00000E+000	2,15003E-001	0,00000E+000	8	...........	-32768,00

	116	5,85	2,15827E-001	-1,14854E-005	0,00000E+000	2,16003E-001	0,00000E+000	8	...........	-32768,00

	117	5,9	2,16831E-001	-1,12411E-005	0,00000E+000	2,17003E-001	0,00000E+000	8	...........	-32768,00

	118	5,95	2,17833E-001	-1,10127E-005	0,00000E+000	2,18003E-001	0,00000E+000	8	...........	-32768,00

	119	6	2,18851E-001	-1,07645E-005	0,00000E+000	2,19003E-001	0,00000E+000	8	...........	-32768,00

	120	6,05	2,19841E-001	-1,06249E-005	0,00000E+000	2,20003E-001	0,00000E+000	8	...........	-32768,00

	121	6,1	2,20835E-001	-1,05113E-005	0,00000E+000	2,21003E-001	0,00000E+000	8	...........	-32768,00

	122	6,15	2,21843E-001	-1,02974E-005	0,00000E+000	2,22003E-001	0,00000E+000	8	...........	-32768,00

	123	6,2	2,22840E-001	-1,01506E-005	0,00000E+000	2,23004E-001	0,00000E+000	8	...........	-32768,00

	124	6,25	2,23840E-001	-1,00024E-005	0,00000E+000	2,24004E-001	0,00000E+000	8	...........	-32768,00

	125	6,3	2,24835E-001	-9,86073E-006	0,00000E+000	2,25004E-001	0,00000E+000	8	...........	-32768,00

	126	6,35	2,25833E-001	-9,62556E-006	0,00000E+000	2,26004E-001	0,00000E+000	8	...........	-32768,00

	127	6,4	2,26830E-001	-9,48943E-006	0,00000E+000	2,27004E-001	0,00000E+000	8	...........	-32768,00

	128	6,45	2,27833E-001	-9,33729E-006	0,00000E+000	2,28004E-001	0,00000E+000	8	...........	-32768,00

	129	6,5	2,28830E-001	-9,16380E-006	0,00000E+000	2,29004E-001	0,00000E+000	8	...........	-32768,00

	130	6,55	2,29833E-001	-9,02329E-006	0,00000E+000	2,30004E-001	0,00000E+000	8	...........	-32768,00

	131	6,6	2,30844E-001	-8,87101E-006	0,00000E+000	2,31004E-001	0,00000E+000	8	...........	-32768,00

	132	6,65	2,31856E-001	-8,66436E-006	0,00000E+000	2,32004E-001	0,00000E+000	8	...........	-32768,00

	133	6,7	2,32851E-001	-8,60765E-006	0,00000E+000	2,33004E-001	0,00000E+000	8	...........	-32768,00

	134	6,75	2,33842E-001	-8,34506E-006	0,00000E+000	2,34004E-001	0,00000E+000	8	...........	-32768,00

	135	6,8	2,34847E-001	-8,16093E-006	0,00000E+000	2,35005E-001	0,00000E+000	8	...........	-32768,00

	136	6,85	2,35856E-001	-8,09004E-006	0,00000E+000	2,36005E-001	0,00000E+000	8	...........	-32768,00

	137	6,9	2,36844E-001	-7,99223E-006	0,00000E+000	2,37005E-001	0,00000E+000	7	...........	-32768,00

	138	6,95	2,37856E-001	-7,76615E-006	0,00000E+000	2,38005E-001	0,00000E+000	7	...........	-32768,00

