	Pt	T	Vf	Im	Vu	Sig	Ach	IERange	Over	Temp
	137	2,3	2,36828E-001	-4,84809E-006	0,00000E+000	2,37005E-001	0,00000E+000	7	...........	-32768,00

	138	2,31667	2,37829E-001	-4,84041E-006	0,00000E+000	2,38005E-001	0,00000E+000	7	...........	-32768,00

	139	2,33333	2,38830E-001	-4,83573E-006	0,00000E+000	2,39005E-001	0,00000E+000	7	...........	-32768,00

	140	2,35	2,39731E-001	-4,82671E-006	0,00000E+000	2,40005E-001	0,00000E+000	7	...........	-32768,00

	141	2,36667	2,40832E-001	-4,83506E-006	0,00000E+000	2,41005E-001	0,00000E+000	7	...........	-32768,00

	142	2,38333	2,41833E-001	-4,81468E-006	0,00000E+000	2,42005E-001	0,00000E+000	7	...........	-32768,00

	143	2,4	2,42734E-001	-4,81835E-006	0,00000E+000	2,43005E-001	0,00000E+000	7	...........	-32768,00

	144	2,41667	2,43835E-001	-4,79262E-006	0,00000E+000	2,44005E-001	0,00000E+000	7	...........	-32768,00

	145	2,43333	2,44836E-001	-4,80031E-006	0,00000E+000	2,45005E-001	0,00000E+000	7	...........	-32768,00

	146	2,45	2,45737E-001	-4,79630E-006	0,00000E+000	2,46005E-001	0,00000E+000	7	...........	-32768,00

	147	2,46667	2,46738E-001	-4,78393E-006	0,00000E+000	2,47005E-001	0,00000E+000	7	...........	-32768,00

	148	2,48333	2,47739E-001	-4,77992E-006	0,00000E+000	2,48006E-001	0,00000E+000	7	...........	-32768,00

	149	2,5	2,48840E-001	-4,76689E-006	0,00000E+000	2,49006E-001	0,00000E+000	7	...........	-32768,00

	150	2,51667	2,49841E-001	-4,76021E-006	0,00000E+000	2,50006E-001	0,00000E+000	7	...........	-32768,00

	151	2,53333	2,50942E-001	-4,76322E-006	0,00000E+000	2,51006E-001	0,00000E+000	7	...........	-32768,00

	152	2,55	2,51843E-001	-4,74785E-006	0,00000E+000	2,52006E-001	0,00000E+000	7	...........	-32768,00

	153	2,56667	2,52844E-001	-4,73582E-006	0,00000E+000	2,53006E-001	0,00000E+000	7	...........	-32768,00

	154	2,58333	2,53845E-001	-4,72913E-006	0,00000E+000	2,54006E-001	0,00000E+000	7	...........	-32768,00

	155	2,6	2,54746E-001	-4,71777E-006	0,00000E+000	2,55006E-001	0,00000E+000	7	...........	-32768,00

	156	2,61667	2,55847E-001	-4,71643E-006	0,00000E+000	2,56006E-001	0,00000E+000	7	...........	-32768,00

	157	2,63333	2,56748E-001	-4,71543E-006	0,00000E+000	2,56994E-001	0,00000E+000	7	...........	-32768,00

	158	2,65	2,57849E-001	-4,70073E-006	0,00000E+000	2,57994E-001	0,00000E+000	7	...........	-32768,00

	159	2,66667	2,58750E-001	-4,70708E-006	0,00000E+000	2,58994E-001	0,00000E+000	7	...........	-32768,00

	160	2,68333	2,59851E-001	-4,67533E-006	0,00000E+000	2,59994E-001	0,00000E+000	7	...........	-32768,00

	161	2,7	2,60852E-001	-4,68202E-006	0,00000E+000	2,60994E-001	0,00000E+000	7	...........	-32768,00

	162	2,71667	2,61853E-001	-4,66330E-006	0,00000E+000	2,61994E-001	0,00000E+000	7	...........	-32768,00

	163	2,73333	2,62854E-001	-4,67366E-006	0,00000E+000	2,62994E-001	0,00000E+000	7	...........	-32768,00

	164	2,75	2,63854E-001	-4,66330E-006	0,00000E+000	2,63994E-001	0,00000E+000	7	...........	-32768,00

	165	2,76667	2,64755E-001	-4,65027E-006	0,00000E+000	2,64994E-001	0,00000E+000	7	...........	-32768,00

	166	2,78333	2,65756E-001	-4,63991E-006	0,00000E+000	2,65994E-001	0,00000E+000	7	...........	-32768,00

	167	2,8	2,66757E-001	-4,62721E-006	0,00000E+000	2,66995E-001	0,00000E+000	7	...........	-32768,00

	168	2,81667	2,67758E-001	-4,62688E-006	0,00000E+000	2,67995E-001	0,00000E+000	7	...........	-32768,00

	169	2,83333	2,68759E-001	-4,62287E-006	0,00000E+000	2,68995E-001	0,00000E+000	7	...........	-32768,00

	170	2,85	2,69860E-001	-4,60483E-006	0,00000E+000	2,69995E-001	0,00000E+000	7	...........	-32768,00

	171	2,86667	2,70761E-001	-4,60616E-006	0,00000E+000	2,70995E-001	0,00000E+000	7	...........	-32768,00

	172	2,88333	2,71862E-001	-4,58678E-006	0,00000E+000	2,71995E-001	0,00000E+000	7	...........	-32768,00

	173	2,9	2,72763E-001	-4,58545E-006	0,00000E+000	2,72995E-001	0,00000E+000	7	...........	-32768,00

	174	2,91667	2,73764E-001	-4,56941E-006	0,00000E+000	2,73995E-001	0,00000E+000	7	...........	-32768,00

	175	2,93333	2,74765E-001	-4,56907E-006	0,00000E+000	2,74995E-001	0,00000E+000	7	...........	-32768,00

	176	2,95	2,75766E-001	-4,55136E-006	0,00000E+000	2,75995E-001	0,00000E+000	7	...........	-32768,00

	177	2,96667	2,76767E-001	-4,55738E-006	0,00000E+000	2,76995E-001	0,00000E+000	7	...........	-32768,00

	178	2,98333	2,77768E-001	-4,53599E-006	0,00000E+000	2,77995E-001	0,00000E+000	7	...........	-32768,00

	179	3	2,78769E-001	-4,53398E-006	0,00000E+000	2,78996E-001	0,00000E+000	7	...........	-32768,00

	180	3,01667	2,79770E-001	-4,53332E-006	0,00000E+000	2,79996E-001	0,00000E+000	7	...........	-32768,00

	181	3,03333	2,80771E-001	-4,52095E-006	0,00000E+000	2,80996E-001	0,00000E+000	7	...........	-32768,00

	182	3,05	2,81772E-001	-4,50826E-006	0,00000E+000	2,81996E-001	0,00000E+000	7	...........	-32768,00

	183	3,06667	2,82773E-001	-4,49656E-006	0,00000E+000	2,82996E-001	0,00000E+000	7	...........	-32768,00

	184	3,08333	2,83874E-001	-4,48486E-006	0,00000E+000	2,83996E-001	0,00000E+000	7	...........	-32768,00

	185	3,1	2,84775E-001	-4,48019E-006	0,00000E+000	2,84996E-001	0,00000E+000	7	...........	-32768,00

	186	3,11667	2,85876E-001	-4,47785E-006	0,00000E+000	2,85996E-001	0,00000E+000	7	...........	-32768,00

	187	3,13333	2,86877E-001	-4,45847E-006	0,00000E+000	2,86996E-001	0,00000E+000	7	...........	-32768,00

	188	3,15	2,87878E-001	-4,45345E-006	0,00000E+000	2,87996E-001	0,00000E+000	7	...........	-32768,00

	189	3,16667	2,88778E-001	-4,43507E-006	0,00000E+000	2,88996E-001	0,00000E+000	7	...........	-32768,00

	190	3,18333	2,89879E-001	-4,42505E-006	0,00000E+000	2,89996E-001	0,00000E+000	7	...........	-32768,00

	191	3,2	2,90880E-001	-4,41770E-006	0,00000E+000	2,90996E-001	0,00000E+000	7	...........	-32768,00

	192	3,21667	2,91781E-001	-4,41503E-006	0,00000E+000	2,91997E-001	0,00000E+000	7	...........	-32768,00

	193	3,23333	2,92782E-001	-4,40300E-006	0,00000E+000	2,92997E-001	0,00000E+000	7	...........	-32768,00

	194	3,25	2,93783E-001	-4,38863E-006	0,00000E+000	2,93997E-001	0,00000E+000	7	...........	-32768,00

	195	3,26667	2,94784E-001	-4,37326E-006	0,00000E+000	2,94997E-001	0,00000E+000	7	...........	-32768,00

	196	3,28333	2,95885E-001	-4,37326E-006	0,00000E+000	2,95997E-001	0,00000E+000	7	...........	-32768,00

	197	3,3	2,96886E-001	-4,35421E-006	0,00000E+000	2,96997E-001	0,00000E+000	7	...........	-32768,00

	198	3,31667	2,97887E-001	-4,33917E-006	0,00000E+000	2,97997E-001	0,00000E+000	7	...........	-32768,00

	199	3,33333	2,98788E-001	-4,34552E-006	0,00000E+000	2,98997E-001	0,00000E+000	7	...........	-32768,00

	200	3,35	2,99789E-001	-4,31010E-006	0,00000E+000	2,99997E-001	0,00000E+000	7	...........	-32768,00

	201	3,36667	3,00890E-001	-4,30576E-006	0,00000E+000	3,00997E-001	0,00000E+000	7	...........	-32768,00

	202	3,38333	3,01791E-001	-4,29473E-006	0,00000E+000	3,01997E-001	0,00000E+000	7	...........	-32768,00

	203	3,4	3,02892E-001	-4,28537E-006	0,00000E+000	3,02997E-001	0,00000E+000	7	...........	-32768,00

	204	3,41667	3,03893E-001	-4,27100E-006	0,00000E+000	3,03998E-001	0,00000E+000	7	...........	-32768,00

	205	3,43333	3,04894E-001	-4,25363E-006	0,00000E+000	3,04998E-001	0,00000E+000	7	...........	-32768,00

	206	3,45	3,05695E-001	-4,24494E-006	0,00000E+000	3,05998E-001	0,00000E+000	7	...........	-32768,00

	207	3,46667	3,06796E-001	-4,22389E-006	0,00000E+000	3,06998E-001	0,00000E+000	7	...........	-32768,00

	208	3,48333	3,07897E-001	-4,20751E-006	0,00000E+000	3,07998E-001	0,00000E+000	7	...........	-32768,00

	209	3,5	3,08798E-001	-4,19682E-006	0,00000E+000	3,08998E-001	0,00000E+000	7	...........	-32768,00

	210	3,51667	3,09799E-001	-4,18379E-006	0,00000E+000	3,09998E-001	0,00000E+000	7	...........	-32768,00

	211	3,53333	3,10800E-001	-4,16775E-006	0,00000E+000	3,10998E-001	0,00000E+000	7	...........	-32768,00

	212	3,55	3,11801E-001	-4,15004E-006	0,00000E+000	3,11998E-001	0,00000E+000	7	...........	-32768,00

	213	3,56667	3,12801E-001	-4,13901E-006	0,00000E+000	3,12998E-001	0,00000E+000	7	...........	-32768,00

	214	3,58333	3,13802E-001	-4,12097E-006	0,00000E+000	3,13998E-001	0,00000E+000	7	...........	-32768,00

	215	3,6	3,14803E-001	-4,10760E-006	0,00000E+000	3,14998E-001	0,00000E+000	7	...........	-32768,00

	216	3,61667	3,15804E-001	-4,09156E-006	0,00000E+000	3,15998E-001	0,00000E+000	7	...........	-32768,00

	217	3,63333	3,16905E-001	-4,07485E-006	0,00000E+000	3,16999E-001	0,00000E+000	7	...........	-32768,00

	218	3,65	3,17906E-001	-4,06015E-006	0,00000E+000	3,17999E-001	0,00000E+000	7	...........	-32768,00

	219	3,66667	3,18807E-001	-4,02907E-006	0,00000E+000	3,18999E-001	0,00000E+000	7	...........	-32768,00

	220	3,68333	3,19808E-001	-4,02974E-006	0,00000E+000	3,19999E-001	0,00000E+000	7	...........	-32768,00

	221	3,7	3,20809E-001	-4,00234E-006	0,00000E+000	3,20999E-001	0,00000E+000	7	...........	-32768,00

	222	3,71667	3,21910E-001	-3,97661E-006	0,00000E+000	3,21999E-001	0,00000E+000	7	...........	-32768,00

	223	3,73333	3,22811E-001	-3,95924E-006	0,00000E+000	3,22999E-001	0,00000E+000	7	...........	-32768,00

	224	3,75	3,23812E-001	-3,94787E-006	0,00000E+000	3,23999E-001	0,00000E+000	7	...........	-32768,00

	225	3,76667	3,24813E-001	-3,93250E-006	0,00000E+000	3,24999E-001	0,00000E+000	7	...........	-32768,00

	226	3,78333	3,25814E-001	-3,91546E-006	0,00000E+000	3,25999E-001	0,00000E+000	7	...........	-32768,00

	227	3,8	3,26815E-001	-3,88572E-006	0,00000E+000	3,26999E-001	0,00000E+000	7	...........	-32768,00

	228	3,81667	3,27916E-001	-3,86200E-006	0,00000E+000	3,27999E-001	0,00000E+000	7	...........	-32768,00

	229	3,83333	3,28817E-001	-3,83393E-006	0,00000E+000	3,29000E-001	0,00000E+000	7	...........	-32768,00

	230	3,85	3,29818E-001	-3,82691E-006	0,00000E+000	3,30000E-001	0,00000E+000	7	...........	-32768,00

