	Pt	T	Vf	Im	Vu	Sig	Ach	IERange	Over	Temp
	137	4,6	2,36816E-001	-2,06815E-005	0,00000E+000	2,37005E-001	0,00000E+000	8	...........	-32768,00

	138	4,63333	2,37830E-001	-2,06343E-005	0,00000E+000	2,38005E-001	0,00000E+000	8	...........	-32768,00

	139	4,66667	2,38810E-001	-2,05985E-005	0,00000E+000	2,39005E-001	0,00000E+000	8	...........	-32768,00

	140	4,7	2,39814E-001	-2,05399E-005	0,00000E+000	2,40005E-001	0,00000E+000	8	...........	-32768,00

	141	4,73333	2,40823E-001	-2,04985E-005	0,00000E+000	2,41005E-001	0,00000E+000	8	...........	-32768,00

	142	4,76667	2,41802E-001	-2,04493E-005	0,00000E+000	2,42005E-001	0,00000E+000	8	...........	-32768,00

	143	4,8	2,42806E-001	-2,03907E-005	0,00000E+000	2,43005E-001	0,00000E+000	8	...........	-32768,00

	144	4,83333	2,43829E-001	-2,03630E-005	0,00000E+000	2,44005E-001	0,00000E+000	8	...........	-32768,00

	145	4,86667	2,44840E-001	-2,03145E-005	0,00000E+000	2,45005E-001	0,00000E+000	8	...........	-32768,00

	146	4,9	2,45826E-001	-2,02745E-005	0,00000E+000	2,46005E-001	0,00000E+000	8	...........	-32768,00

	147	4,93333	2,46821E-001	-2,02121E-005	0,00000E+000	2,47005E-001	0,00000E+000	8	...........	-32768,00

	148	4,96667	2,47828E-001	-2,01688E-005	0,00000E+000	2,48006E-001	0,00000E+000	8	...........	-32768,00

	149	5	2,48828E-001	-2,01236E-005	0,00000E+000	2,49006E-001	0,00000E+000	8	...........	-32768,00

	150	5,03333	2,49821E-001	-2,00775E-005	0,00000E+000	2,50006E-001	0,00000E+000	8	...........	-32768,00

	151	5,06667	2,50821E-001	-2,00283E-005	0,00000E+000	2,51006E-001	0,00000E+000	8	...........	-32768,00

	152	5,1	2,51820E-001	-1,99917E-005	0,00000E+000	2,52006E-001	0,00000E+000	8	...........	-32768,00

	153	5,13333	2,52814E-001	-1,99337E-005	0,00000E+000	2,53006E-001	0,00000E+000	8	...........	-32768,00

	154	5,16667	2,53824E-001	-1,98984E-005	0,00000E+000	2,54006E-001	0,00000E+000	8	...........	-32768,00

	155	5,2	2,54816E-001	-1,98585E-005	0,00000E+000	2,55006E-001	0,00000E+000	8	...........	-32768,00

	156	5,23333	2,55824E-001	-1,98089E-005	0,00000E+000	2,56006E-001	0,00000E+000	8	...........	-32768,00

	157	5,26667	2,56827E-001	-1,97756E-005	0,00000E+000	2,56994E-001	0,00000E+000	8	...........	-32768,00

	158	5,3	2,57830E-001	-1,97145E-005	0,00000E+000	2,57994E-001	0,00000E+000	8	...........	-32768,00

	159	5,33333	2,58822E-001	-1,96639E-005	0,00000E+000	2,58994E-001	0,00000E+000	8	...........	-32768,00

	160	5,36667	2,59820E-001	-1,96259E-005	0,00000E+000	2,59994E-001	0,00000E+000	8	...........	-32768,00

	161	5,4	2,60815E-001	-1,95677E-005	0,00000E+000	2,60994E-001	0,00000E+000	8	...........	-32768,00

	162	5,43333	2,61809E-001	-1,95267E-005	0,00000E+000	2,61994E-001	0,00000E+000	8	...........	-32768,00

	163	5,46667	2,62813E-001	-1,94820E-005	0,00000E+000	2,62994E-001	0,00000E+000	8	...........	-32768,00

	164	5,5	2,63821E-001	-1,94385E-005	0,00000E+000	2,63994E-001	0,00000E+000	8	...........	-32768,00

	165	5,53333	2,64824E-001	-1,93930E-005	0,00000E+000	2,64994E-001	0,00000E+000	8	...........	-32768,00

	166	5,56667	2,65805E-001	-1,93425E-005	0,00000E+000	2,65994E-001	0,00000E+000	8	...........	-32768,00

	167	5,6	2,66807E-001	-1,92928E-005	0,00000E+000	2,66995E-001	0,00000E+000	8	...........	-32768,00

	168	5,63333	2,67804E-001	-1,92430E-005	0,00000E+000	2,67995E-001	0,00000E+000	8	...........	-32768,00

	169	5,66667	2,68797E-001	-1,92017E-005	0,00000E+000	2,68995E-001	0,00000E+000	8	...........	-32768,00

	170	5,7	2,69841E-001	-1,91526E-005	0,00000E+000	2,69995E-001	0,00000E+000	8	...........	-32768,00

	171	5,73333	2,70821E-001	-1,91039E-005	0,00000E+000	2,70995E-001	0,00000E+000	8	...........	-32768,00

	172	5,76667	2,71825E-001	-1,90541E-005	0,00000E+000	2,71995E-001	0,00000E+000	8	...........	-32768,00

	173	5,8	2,72830E-001	-1,90012E-005	0,00000E+000	2,72995E-001	0,00000E+000	8	...........	-32768,00

	174	5,83333	2,73821E-001	-1,89625E-005	0,00000E+000	2,73995E-001	0,00000E+000	8	...........	-32768,00

	175	5,86667	2,74817E-001	-1,89212E-005	0,00000E+000	2,74995E-001	0,00000E+000	8	...........	-32768,00

	176	5,9	2,75816E-001	-1,88658E-005	0,00000E+000	2,75995E-001	0,00000E+000	8	...........	-32768,00

	177	5,93333	2,76813E-001	-1,88169E-005	0,00000E+000	2,76995E-001	0,00000E+000	8	...........	-32768,00

	178	5,96667	2,77808E-001	-1,87667E-005	0,00000E+000	2,77995E-001	0,00000E+000	8	...........	-32768,00

	179	6	2,78826E-001	-1,87178E-005	0,00000E+000	2,78996E-001	0,00000E+000	8	...........	-32768,00

	180	6,03333	2,79797E-001	-1,86663E-005	0,00000E+000	2,79996E-001	0,00000E+000	8	...........	-32768,00

	181	6,06667	2,80803E-001	-1,86171E-005	0,00000E+000	2,80996E-001	0,00000E+000	8	...........	-32768,00

	182	6,1	2,81818E-001	-1,85731E-005	0,00000E+000	2,81996E-001	0,00000E+000	8	...........	-32768,00

	183	6,13333	2,82831E-001	-1,85214E-005	0,00000E+000	2,82996E-001	0,00000E+000	8	...........	-32768,00

	184	6,16667	2,83820E-001	-1,84687E-005	0,00000E+000	2,83996E-001	0,00000E+000	8	...........	-32768,00

	185	6,2	2,84825E-001	-1,84229E-005	0,00000E+000	2,84996E-001	0,00000E+000	8	...........	-32768,00

	186	6,23333	2,85828E-001	-1,83672E-005	0,00000E+000	2,85996E-001	0,00000E+000	8	...........	-32768,00

	187	6,26667	2,86833E-001	-1,83278E-005	0,00000E+000	2,86996E-001	0,00000E+000	8	...........	-32768,00

	188	6,3	2,87833E-001	-1,82705E-005	0,00000E+000	2,87996E-001	0,00000E+000	8	...........	-32768,00

	189	6,33333	2,88815E-001	-1,82177E-005	0,00000E+000	2,88996E-001	0,00000E+000	8	...........	-32768,00

	190	6,36667	2,89816E-001	-1,81710E-005	0,00000E+000	2,89996E-001	0,00000E+000	8	...........	-32768,00

	191	6,4	2,90810E-001	-1,81181E-005	0,00000E+000	2,90996E-001	0,00000E+000	8	...........	-32768,00

	192	6,43333	2,91813E-001	-1,80510E-005	0,00000E+000	2,91997E-001	0,00000E+000	8	...........	-32768,00

	193	6,46667	2,92810E-001	-1,80082E-005	0,00000E+000	2,92997E-001	0,00000E+000	8	...........	-32768,00

	194	6,5	2,93813E-001	-1,79529E-005	0,00000E+000	2,93997E-001	0,00000E+000	8	...........	-32768,00

	195	6,53333	2,94806E-001	-1,78966E-005	0,00000E+000	2,94997E-001	0,00000E+000	8	...........	-32768,00

	196	6,56667	2,95844E-001	-1,78492E-005	0,00000E+000	2,95997E-001	0,00000E+000	8	...........	-32768,00

	197	6,6	2,96833E-001	-1,77896E-005	0,00000E+000	2,96997E-001	0,00000E+000	8	...........	-32768,00

	198	6,63333	2,97828E-001	-1,77310E-005	0,00000E+000	2,97997E-001	0,00000E+000	8	...........	-32768,00

	199	6,66667	2,98828E-001	-1,76703E-005	0,00000E+000	2,98997E-001	0,00000E+000	8	...........	-32768,00

	200	6,7	2,99828E-001	-1,76044E-005	0,00000E+000	2,99997E-001	0,00000E+000	8	...........	-32768,00

	201	6,73333	3,00821E-001	-1,75484E-005	0,00000E+000	3,00997E-001	0,00000E+000	8	...........	-32768,00

	202	6,76667	3,01829E-001	-1,75048E-005	0,00000E+000	3,01997E-001	0,00000E+000	8	...........	-32768,00

	203	6,8	3,02826E-001	-1,74374E-005	0,00000E+000	3,02997E-001	0,00000E+000	8	...........	-32768,00

	204	6,83333	3,03810E-001	-1,73762E-005	0,00000E+000	3,03998E-001	0,00000E+000	8	...........	-32768,00

	205	6,86667	3,04809E-001	-1,73198E-005	0,00000E+000	3,04998E-001	0,00000E+000	8	...........	-32768,00

	206	6,9	3,05829E-001	-1,72559E-005	0,00000E+000	3,05998E-001	0,00000E+000	8	...........	-32768,00

	207	6,93333	3,06824E-001	-1,71964E-005	0,00000E+000	3,06998E-001	0,00000E+000	8	...........	-32768,00

	208	6,96667	3,07843E-001	-1,71418E-005	0,00000E+000	3,07998E-001	0,00000E+000	8	...........	-32768,00

	209	7	3,08827E-001	-1,70670E-005	0,00000E+000	3,08998E-001	0,00000E+000	8	...........	-32768,00

	210	7,03333	3,09828E-001	-1,70064E-005	0,00000E+000	3,09998E-001	0,00000E+000	8	...........	-32768,00

	211	7,06667	3,10827E-001	-1,69342E-005	0,00000E+000	3,10998E-001	0,00000E+000	8	...........	-32768,00

	212	7,1	3,11839E-001	-1,68703E-005	0,00000E+000	3,11998E-001	0,00000E+000	8	...........	-32768,00

	213	7,13333	3,12836E-001	-1,68057E-005	0,00000E+000	3,12998E-001	0,00000E+000	8	...........	-32768,00

	214	7,16667	3,13827E-001	-1,67467E-005	0,00000E+000	3,13998E-001	0,00000E+000	8	...........	-32768,00

	215	7,2	3,14828E-001	-1,66725E-005	0,00000E+000	3,14998E-001	0,00000E+000	8	...........	-32768,00

	216	7,23333	3,15827E-001	-1,65990E-005	0,00000E+000	3,15998E-001	0,00000E+000	8	...........	-32768,00

	217	7,26667	3,16836E-001	-1,65263E-005	0,00000E+000	3,16999E-001	0,00000E+000	8	...........	-32768,00

	218	7,3	3,17839E-001	-1,64484E-005	0,00000E+000	3,17999E-001	0,00000E+000	8	...........	-32768,00

	219	7,33333	3,18826E-001	-1,63860E-005	0,00000E+000	3,18999E-001	0,00000E+000	8	...........	-32768,00

	220	7,36667	3,19823E-001	-1,63062E-005	0,00000E+000	3,19999E-001	0,00000E+000	8	...........	-32768,00

	221	7,4	3,20843E-001	-1,62142E-005	0,00000E+000	3,20999E-001	0,00000E+000	8	...........	-32768,00

	222	7,43333	3,21853E-001	-1,61348E-005	0,00000E+000	3,21999E-001	0,00000E+000	8	...........	-32768,00

	223	7,46667	3,22849E-001	-1,60513E-005	0,00000E+000	3,22999E-001	0,00000E+000	8	...........	-32768,00

	224	7,5	3,23845E-001	-1,59668E-005	0,00000E+000	3,23999E-001	0,00000E+000	8	...........	-32768,00

	225	7,53333	3,24830E-001	-1,58740E-005	0,00000E+000	3,24999E-001	0,00000E+000	8	...........	-32768,00

	226	7,56667	3,25837E-001	-1,57766E-005	0,00000E+000	3,25999E-001	0,00000E+000	8	...........	-32768,00

	227	7,6	3,26829E-001	-1,56754E-005	0,00000E+000	3,26999E-001	0,00000E+000	8	...........	-32768,00

	228	7,63333	3,27836E-001	-1,55666E-005	0,00000E+000	3,27999E-001	0,00000E+000	8	...........	-32768,00

	229	7,66667	3,28851E-001	-1,54699E-005	0,00000E+000	3,29000E-001	0,00000E+000	8	...........	-32768,00

	230	7,7	3,29826E-001	-1,53426E-005	0,00000E+000	3,30000E-001	0,00000E+000	8	...........	-32768,00

