	Pt	T	Vf	Im	Vu	Sig	Ach	IERange	Over	Temp
	139	1,4	2,38817E-001	-2,80976E-005	0,00000E+000	2,39005E-001	0,00000E+000	8	...........	-32768,00

	140	1,41	2,39807E-001	-2,80232E-005	0,00000E+000	2,40005E-001	0,00000E+000	8	...........	-32768,00

	141	1,42	2,40814E-001	-2,80064E-005	0,00000E+000	2,41005E-001	0,00000E+000	8	...........	-32768,00

	142	1,43	2,41802E-001	-2,79784E-005	0,00000E+000	2,42005E-001	0,00000E+000	8	...........	-32768,00

	143	1,44	2,42804E-001	-2,78924E-005	0,00000E+000	2,43005E-001	0,00000E+000	8	...........	-32768,00

	144	1,45	2,43832E-001	-2,78996E-005	0,00000E+000	2,44005E-001	0,00000E+000	8	...........	-32768,00

	145	1,46	2,44834E-001	-2,78270E-005	0,00000E+000	2,45005E-001	0,00000E+000	8	...........	-32768,00

	146	1,47	2,45828E-001	-2,78311E-005	0,00000E+000	2,46005E-001	0,00000E+000	8	...........	-32768,00

	147	1,48	2,46804E-001	-2,78135E-005	0,00000E+000	2,47005E-001	0,00000E+000	8	...........	-32768,00

	148	1,49	2,47829E-001	-2,77447E-005	0,00000E+000	2,48006E-001	0,00000E+000	8	...........	-32768,00

	149	1,5	2,48825E-001	-2,77158E-005	0,00000E+000	2,49006E-001	0,00000E+000	8	...........	-32768,00

	150	1,51	2,49816E-001	-2,76437E-005	0,00000E+000	2,50006E-001	0,00000E+000	8	...........	-32768,00

	151	1,52	2,50820E-001	-2,76283E-005	0,00000E+000	2,51006E-001	0,00000E+000	8	...........	-32768,00

	152	1,53	2,51810E-001	-2,75975E-005	0,00000E+000	2,52006E-001	0,00000E+000	8	...........	-32768,00

	153	1,54	2,52816E-001	-2,75345E-005	0,00000E+000	2,53006E-001	0,00000E+000	8	...........	-32768,00

	154	1,55	2,53820E-001	-2,75127E-005	0,00000E+000	2,54006E-001	0,00000E+000	8	...........	-32768,00

	155	1,56	2,54814E-001	-2,74426E-005	0,00000E+000	2,55006E-001	0,00000E+000	8	...........	-32768,00

	156	1,57	2,55820E-001	-2,74383E-005	0,00000E+000	2,56006E-001	0,00000E+000	8	...........	-32768,00

	157	1,58	2,56821E-001	-2,74188E-005	0,00000E+000	2,56994E-001	0,00000E+000	8	...........	-32768,00

	158	1,59	2,57825E-001	-2,73344E-005	0,00000E+000	2,57994E-001	0,00000E+000	8	...........	-32768,00

	159	1,6	2,58823E-001	-2,73196E-005	0,00000E+000	2,58994E-001	0,00000E+000	8	...........	-32768,00

	160	1,61	2,59824E-001	-2,72503E-005	0,00000E+000	2,59994E-001	0,00000E+000	8	...........	-32768,00

	161	1,62	2,60814E-001	-2,72402E-005	0,00000E+000	2,60994E-001	0,00000E+000	8	...........	-32768,00

	162	1,63	2,61824E-001	-2,72178E-005	0,00000E+000	2,61994E-001	0,00000E+000	8	...........	-32768,00

	163	1,64	2,62833E-001	-2,71398E-005	0,00000E+000	2,62994E-001	0,00000E+000	8	...........	-32768,00

	164	1,65	2,63825E-001	-2,71229E-005	0,00000E+000	2,63994E-001	0,00000E+000	8	...........	-32768,00

	165	1,66	2,64834E-001	-2,70631E-005	0,00000E+000	2,64994E-001	0,00000E+000	8	...........	-32768,00

	166	1,67	2,65807E-001	-2,70620E-005	0,00000E+000	2,65994E-001	0,00000E+000	8	...........	-32768,00

	167	1,68	2,66809E-001	-2,70150E-005	0,00000E+000	2,66995E-001	0,00000E+000	8	...........	-32768,00

	168	1,69	2,67815E-001	-2,69429E-005	0,00000E+000	2,67995E-001	0,00000E+000	8	...........	-32768,00

	169	1,7	2,68803E-001	-2,69212E-005	0,00000E+000	2,68995E-001	0,00000E+000	8	...........	-32768,00

	170	1,71	2,69826E-001	-2,68392E-005	0,00000E+000	2,69995E-001	0,00000E+000	8	...........	-32768,00

	171	1,72	2,70825E-001	-2,68252E-005	0,00000E+000	2,70995E-001	0,00000E+000	8	...........	-32768,00

	172	1,73	2,71825E-001	-2,67958E-005	0,00000E+000	2,71995E-001	0,00000E+000	8	...........	-32768,00

	173	1,74	2,72826E-001	-2,67198E-005	0,00000E+000	2,72995E-001	0,00000E+000	8	...........	-32768,00

	174	1,75	2,73812E-001	-2,67031E-005	0,00000E+000	2,73995E-001	0,00000E+000	8	...........	-32768,00

	175	1,76	2,74819E-001	-2,66139E-005	0,00000E+000	2,74995E-001	0,00000E+000	8	...........	-32768,00

	176	1,77	2,75828E-001	-2,66054E-005	0,00000E+000	2,75995E-001	0,00000E+000	8	...........	-32768,00

	177	1,78	2,76813E-001	-2,65710E-005	0,00000E+000	2,76995E-001	0,00000E+000	8	...........	-32768,00

	178	1,79	2,77818E-001	-2,65029E-005	0,00000E+000	2,77995E-001	0,00000E+000	8	...........	-32768,00

	179	1,8	2,78813E-001	-2,64826E-005	0,00000E+000	2,78996E-001	0,00000E+000	8	...........	-32768,00

	180	1,81	2,79809E-001	-2,63953E-005	0,00000E+000	2,79996E-001	0,00000E+000	8	...........	-32768,00

	181	1,82	2,80819E-001	-2,63728E-005	0,00000E+000	2,80996E-001	0,00000E+000	8	...........	-32768,00

	182	1,83	2,81830E-001	-2,63537E-005	0,00000E+000	2,81996E-001	0,00000E+000	8	...........	-32768,00

	183	1,84	2,82839E-001	-2,62707E-005	0,00000E+000	2,82996E-001	0,00000E+000	8	...........	-32768,00

	184	1,85	2,83820E-001	-2,62388E-005	0,00000E+000	2,83996E-001	0,00000E+000	8	...........	-32768,00

	185	1,86	2,84833E-001	-2,61525E-005	0,00000E+000	2,84996E-001	0,00000E+000	8	...........	-32768,00

	186	1,87	2,85827E-001	-2,61447E-005	0,00000E+000	2,85996E-001	0,00000E+000	8	...........	-32768,00

	187	1,88	2,86822E-001	-2,60999E-005	0,00000E+000	2,86996E-001	0,00000E+000	8	...........	-32768,00

	188	1,89	2,87832E-001	-2,60374E-005	0,00000E+000	2,87996E-001	0,00000E+000	8	...........	-32768,00

	189	1,9	2,88826E-001	-2,60119E-005	0,00000E+000	2,88996E-001	0,00000E+000	8	...........	-32768,00

	190	1,91	2,89809E-001	-2,59010E-005	0,00000E+000	2,89996E-001	0,00000E+000	8	...........	-32768,00

	191	1,92	2,90817E-001	-2,58820E-005	0,00000E+000	2,90996E-001	0,00000E+000	8	...........	-32768,00

	192	1,93	2,91820E-001	-2,58442E-005	0,00000E+000	2,91997E-001	0,00000E+000	8	...........	-32768,00

	193	1,94	2,92806E-001	-2,57746E-005	0,00000E+000	2,92997E-001	0,00000E+000	8	...........	-32768,00

	194	1,95	2,93820E-001	-2,57537E-005	0,00000E+000	2,93997E-001	0,00000E+000	8	...........	-32768,00

	195	1,96	2,94806E-001	-2,56492E-005	0,00000E+000	2,94997E-001	0,00000E+000	8	...........	-32768,00

	196	1,97	2,95830E-001	-2,56439E-005	0,00000E+000	2,95997E-001	0,00000E+000	8	...........	-32768,00

	197	1,98	2,96838E-001	-2,55868E-005	0,00000E+000	2,96997E-001	0,00000E+000	8	...........	-32768,00

	198	1,99	2,97835E-001	-2,54938E-005	0,00000E+000	2,97997E-001	0,00000E+000	8	...........	-32768,00

	199	2	2,98828E-001	-2,54725E-005	0,00000E+000	2,98997E-001	0,00000E+000	8	...........	-32768,00

	200	2,01	2,99826E-001	-2,53592E-005	0,00000E+000	2,99997E-001	0,00000E+000	8	...........	-32768,00

	201	2,02	3,00822E-001	-2,53461E-005	0,00000E+000	3,00997E-001	0,00000E+000	8	...........	-32768,00

	202	2,03	3,01826E-001	-2,53087E-005	0,00000E+000	3,01997E-001	0,00000E+000	8	...........	-32768,00

	203	2,04	3,02817E-001	-2,52198E-005	0,00000E+000	3,02997E-001	0,00000E+000	8	...........	-32768,00

	204	2,05	3,03815E-001	-2,51725E-005	0,00000E+000	3,03998E-001	0,00000E+000	8	...........	-32768,00

	205	2,06	3,04824E-001	-2,50647E-005	0,00000E+000	3,04998E-001	0,00000E+000	8	...........	-32768,00

	206	2,07	3,05824E-001	-2,50439E-005	0,00000E+000	3,05998E-001	0,00000E+000	8	...........	-32768,00

	207	2,08	3,06822E-001	-2,49887E-005	0,00000E+000	3,06998E-001	0,00000E+000	8	...........	-32768,00

	208	2,09	3,07833E-001	-2,49068E-005	0,00000E+000	3,07998E-001	0,00000E+000	8	...........	-32768,00

	209	2,1	3,08821E-001	-2,48720E-005	0,00000E+000	3,08998E-001	0,00000E+000	8	...........	-32768,00

	210	2,11	3,09816E-001	-2,47505E-005	0,00000E+000	3,09998E-001	0,00000E+000	8	...........	-32768,00

	211	2,12	3,10817E-001	-2,47025E-005	0,00000E+000	3,10998E-001	0,00000E+000	8	...........	-32768,00

	212	2,13	3,11828E-001	-2,46417E-005	0,00000E+000	3,11998E-001	0,00000E+000	8	...........	-32768,00

	213	2,14	3,12827E-001	-2,45515E-005	0,00000E+000	3,12998E-001	0,00000E+000	8	...........	-32768,00

	214	2,15	3,13828E-001	-2,44795E-005	0,00000E+000	3,13998E-001	0,00000E+000	8	...........	-32768,00

	215	2,16	3,14818E-001	-2,43839E-005	0,00000E+000	3,14998E-001	0,00000E+000	8	...........	-32768,00

	216	2,17	3,15824E-001	-2,43173E-005	0,00000E+000	3,15998E-001	0,00000E+000	8	...........	-32768,00

	217	2,18	3,16830E-001	-2,42594E-005	0,00000E+000	3,16999E-001	0,00000E+000	8	...........	-32768,00

	218	2,19	3,17840E-001	-2,41663E-005	0,00000E+000	3,17999E-001	0,00000E+000	8	...........	-32768,00

	219	2,2	3,18821E-001	-2,40885E-005	0,00000E+000	3,18999E-001	0,00000E+000	8	...........	-32768,00

	220	2,21	3,19817E-001	-2,39730E-005	0,00000E+000	3,19999E-001	0,00000E+000	8	...........	-32768,00

	221	2,22	3,20864E-001	-2,39315E-005	0,00000E+000	3,20999E-001	0,00000E+000	8	...........	-32768,00

	222	2,23	3,21848E-001	-2,38700E-005	0,00000E+000	3,21999E-001	0,00000E+000	8	...........	-32768,00

	223	2,24	3,22850E-001	-2,37464E-005	0,00000E+000	3,22999E-001	0,00000E+000	8	...........	-32768,00

	224	2,25	3,23850E-001	-2,36801E-005	0,00000E+000	3,23999E-001	0,00000E+000	8	...........	-32768,00

	225	2,26	3,24850E-001	-2,35554E-005	0,00000E+000	3,24999E-001	0,00000E+000	8	...........	-32768,00

	226	2,27	3,25829E-001	-2,34958E-005	0,00000E+000	3,25999E-001	0,00000E+000	8	...........	-32768,00

	227	2,28	3,26838E-001	-2,34019E-005	0,00000E+000	3,26999E-001	0,00000E+000	8	...........	-32768,00

	228	2,29	3,27841E-001	-2,32909E-005	0,00000E+000	3,27999E-001	0,00000E+000	8	...........	-32768,00

	229	2,3	3,28834E-001	-2,32109E-005	0,00000E+000	3,29000E-001	0,00000E+000	8	...........	-32768,00

	230	2,31	3,29827E-001	-2,30448E-005	0,00000E+000	3,30000E-001	0,00000E+000	8	...........	-32768,00

	231	2,32	3,30830E-001	-2,29821E-005	0,00000E+000	3,31000E-001	0,00000E+000	8	...........	-32768,00

	232	2,33	3,31839E-001	-2,28929E-005	0,00000E+000	3,32000E-001	0,00000E+000	8	...........	-32768,00

