	Pt	T	Vf	Im	Vu	Sig	Ach	IERange	Over	Temp

	#	s	V vs. Ref.	A	V	V	V	#	bits	deg C

	0	0,02	9,98352E-002	-1,09478E-005	0,00000E+000	1,00006E-001	0,00000E+000	7	....ih..i..	-32768,00

	1	0,04	1,00791E-001	-3,22208E-005	0,00000E+000	1,00994E-001	0,00000E+000	8	...........	-32768,00

	2	0,06	1,01810E-001	-3,19593E-005	0,00000E+000	1,01994E-001	0,00000E+000	8	...........	-32768,00

	3	0,08	1,02781E-001	-3,17520E-005	0,00000E+000	1,02994E-001	0,00000E+000	8	...........	-32768,00

	4	0,1	1,03792E-001	-3,15662E-005	0,00000E+000	1,03994E-001	0,00000E+000	8	...........	-32768,00

	5	0,12	1,04790E-001	-3,14031E-005	0,00000E+000	1,04994E-001	0,00000E+000	8	...........	-32768,00

	6	0,14	1,05796E-001	-3,12625E-005	0,00000E+000	1,05994E-001	0,00000E+000	8	...........	-32768,00

	7	0,16	1,06801E-001	-3,10986E-005	0,00000E+000	1,06994E-001	0,00000E+000	8	...........	-32768,00

	8	0,18	1,07792E-001	-3,09687E-005	0,00000E+000	1,07994E-001	0,00000E+000	8	...........	-32768,00

	9	0,2	1,08795E-001	-3,07965E-005	0,00000E+000	1,08994E-001	0,00000E+000	8	...........	-32768,00

	10	0,22	1,09793E-001	-3,06649E-005	0,00000E+000	1,09994E-001	0,00000E+000	8	...........	-32768,00

	11	0,24	1,10788E-001	-3,05600E-005	0,00000E+000	1,10995E-001	0,00000E+000	8	...........	-32768,00

	12	0,26	1,11781E-001	-3,04372E-005	0,00000E+000	1,11995E-001	0,00000E+000	8	...........	-32768,00

	13	0,28	1,12795E-001	-3,03072E-005	0,00000E+000	1,12995E-001	0,00000E+000	8	...........	-32768,00

	14	0,3	1,13779E-001	-3,01554E-005	0,00000E+000	1,13995E-001	0,00000E+000	8	...........	-32768,00

	15	0,32	1,14786E-001	-3,00607E-005	0,00000E+000	1,14995E-001	0,00000E+000	8	...........	-32768,00

	16	0,34	1,15806E-001	-2,99863E-005	0,00000E+000	1,15995E-001	0,00000E+000	8	...........	-32768,00

	17	0,36	1,16813E-001	-2,98895E-005	0,00000E+000	1,16995E-001	0,00000E+000	8	...........	-32768,00

	18	0,38	1,17805E-001	-2,97778E-005	0,00000E+000	1,17995E-001	0,00000E+000	8	...........	-32768,00

	19	0,4	1,18790E-001	-2,96360E-005	0,00000E+000	1,18995E-001	0,00000E+000	8	...........	-32768,00

	20	0,42	1,19799E-001	-2,95354E-005	0,00000E+000	1,19995E-001	0,00000E+000	8	...........	-32768,00

	21	0,44	1,20806E-001	-2,94679E-005	0,00000E+000	1,20995E-001	0,00000E+000	8	...........	-32768,00

	22	0,46	1,21796E-001	-2,93664E-005	0,00000E+000	1,21995E-001	0,00000E+000	8	...........	-32768,00

	23	0,48	1,22800E-001	-2,92582E-005	0,00000E+000	1,22996E-001	0,00000E+000	8	...........	-32768,00

	24	0,5	1,23784E-001	-2,91439E-005	0,00000E+000	1,23996E-001	0,00000E+000	8	...........	-32768,00

	25	0,52	1,24786E-001	-2,90596E-005	0,00000E+000	1,24996E-001	0,00000E+000	8	...........	-32768,00

	26	0,54	1,25799E-001	-2,89717E-005	0,00000E+000	1,25996E-001	0,00000E+000	8	...........	-32768,00

	27	0,56	1,26790E-001	-2,88634E-005	0,00000E+000	1,26996E-001	0,00000E+000	8	...........	-32768,00

	28	0,58	1,27806E-001	-2,87686E-005	0,00000E+000	1,27996E-001	0,00000E+000	8	...........	-32768,00

	29	0,6	1,28813E-001	-2,86545E-005	0,00000E+000	1,28996E-001	0,00000E+000	8	...........	-32768,00

	30	0,62	1,29812E-001	-2,85909E-005	0,00000E+000	1,29996E-001	0,00000E+000	8	...........	-32768,00

	31	0,64	1,30812E-001	-2,85299E-005	0,00000E+000	1,30996E-001	0,00000E+000	8	...........	-32768,00

	32	0,66	1,31809E-001	-2,84385E-005	0,00000E+000	1,31996E-001	0,00000E+000	8	...........	-32768,00

	33	0,68	1,32806E-001	-2,83349E-005	0,00000E+000	1,32996E-001	0,00000E+000	8	...........	-32768,00

	34	0,7	1,33806E-001	-2,82211E-005	0,00000E+000	1,33996E-001	0,00000E+000	8	...........	-32768,00

	35	0,72	1,34799E-001	-2,81502E-005	0,00000E+000	1,34997E-001	0,00000E+000	8	...........	-32768,00

	36	0,74	1,35806E-001	-2,80888E-005	0,00000E+000	1,35997E-001	0,00000E+000	8	...........	-32768,00

	37	0,76	1,36800E-001	-2,79834E-005	0,00000E+000	1,36997E-001	0,00000E+000	8	...........	-32768,00

	38	0,78	1,37788E-001	-2,79012E-005	0,00000E+000	1,37997E-001	0,00000E+000	8	...........	-32768,00

	39	0,8	1,38798E-001	-2,77975E-005	0,00000E+000	1,38997E-001	0,00000E+000	8	...........	-32768,00

	40	0,82	1,39797E-001	-2,77254E-005	0,00000E+000	1,39997E-001	0,00000E+000	8	...........	-32768,00

	41	0,84	1,40782E-001	-2,76902E-005	0,00000E+000	1,40997E-001	0,00000E+000	8	...........	-32768,00

	42	0,86	1,41806E-001	-2,76130E-005	0,00000E+000	1,41997E-001	0,00000E+000	8	...........	-32768,00

	43	0,88	1,42813E-001	-2,75371E-005	0,00000E+000	1,42997E-001	0,00000E+000	8	...........	-32768,00

	44	0,9	1,43798E-001	-2,74481E-005	0,00000E+000	1,43997E-001	0,00000E+000	8	...........	-32768,00

	45	0,92	1,44801E-001	-2,73886E-005	0,00000E+000	1,44997E-001	0,00000E+000	8	...........	-32768,00

	46	0,94	1,45801E-001	-2,73398E-005	0,00000E+000	1,45997E-001	0,00000E+000	8	...........	-32768,00

	47	0,96	1,46791E-001	-2,72597E-005	0,00000E+000	1,46997E-001	0,00000E+000	8	...........	-32768,00

	48	0,98	1,47806E-001	-2,71823E-005	0,00000E+000	1,47998E-001	0,00000E+000	8	...........	-32768,00

	49	1	1,48802E-001	-2,70942E-005	0,00000E+000	1,48998E-001	0,00000E+000	8	...........	-32768,00

	50	1,02	1,49807E-001	-2,70242E-005	0,00000E+000	1,49998E-001	0,00000E+000	8	...........	-32768,00

	51	1,04	1,50790E-001	-2,69773E-005	0,00000E+000	1,50998E-001	0,00000E+000	8	...........	-32768,00

	52	1,06	1,51793E-001	-2,68886E-005	0,00000E+000	1,51998E-001	0,00000E+000	8	...........	-32768,00

	53	1,08	1,52797E-001	-2,68240E-005	0,00000E+000	1,52998E-001	0,00000E+000	8	...........	-32768,00

	54	1,1	1,53811E-001	-2,67274E-005	0,00000E+000	1,53998E-001	0,00000E+000	8	...........	-32768,00

	55	1,12	1,54813E-001	-2,66684E-005	0,00000E+000	1,54998E-001	0,00000E+000	8	...........	-32768,00

	56	1,14	1,55815E-001	-2,66387E-005	0,00000E+000	1,55998E-001	0,00000E+000	8	...........	-32768,00

	57	1,16	1,56825E-001	-2,65727E-005	0,00000E+000	1,56998E-001	0,00000E+000	8	...........	-32768,00

	58	1,18	1,57818E-001	-2,65177E-005	0,00000E+000	1,57998E-001	0,00000E+000	8	...........	-32768,00

	59	1,2	1,58818E-001	-2,64294E-005	0,00000E+000	1,58998E-001	0,00000E+000	8	...........	-32768,00

	60	1,22	1,59806E-001	-2,63667E-005	0,00000E+000	1,59999E-001	0,00000E+000	8	...........	-32768,00

	61	1,24	1,60814E-001	-2,63586E-005	0,00000E+000	1,60999E-001	0,00000E+000	8	...........	-32768,00

	62	1,26	1,61810E-001	-2,62832E-005	0,00000E+000	1,61999E-001	0,00000E+000	8	...........	-32768,00

	63	1,28	1,62797E-001	-2,62142E-005	0,00000E+000	1,62999E-001	0,00000E+000	8	...........	-32768,00

	64	1,3	1,63797E-001	-2,61307E-005	0,00000E+000	1,63999E-001	0,00000E+000	8	...........	-32768,00

	65	1,32	1,64798E-001	-2,60657E-005	0,00000E+000	1,64999E-001	0,00000E+000	8	...........	-32768,00

	66	1,34	1,65791E-001	-2,60485E-005	0,00000E+000	1,65999E-001	0,00000E+000	8	...........	-32768,00

	67	1,36	1,66792E-001	-2,59888E-005	0,00000E+000	1,66999E-001	0,00000E+000	8	...........	-32768,00

	68	1,38	1,67820E-001	-2,59388E-005	0,00000E+000	1,67999E-001	0,00000E+000	8	...........	-32768,00

	69	1,4	1,68822E-001	-2,58538E-005	0,00000E+000	1,68999E-001	0,00000E+000	8	...........	-32768,00

	70	1,42	1,69807E-001	-2,57906E-005	0,00000E+000	1,69999E-001	0,00000E+000	8	...........	-32768,00

	71	1,44	1,70813E-001	-2,57653E-005	0,00000E+000	1,70999E-001	0,00000E+000	8	...........	-32768,00

	72	1,46	1,71815E-001	-2,57096E-005	0,00000E+000	1,71999E-001	0,00000E+000	8	...........	-32768,00

	73	1,48	1,72802E-001	-2,56482E-005	0,00000E+000	1,73000E-001	0,00000E+000	8	...........	-32768,00

	74	1,5	1,73812E-001	-2,55717E-005	0,00000E+000	1,74000E-001	0,00000E+000	8	...........	-32768,00

	75	1,52	1,74803E-001	-2,55067E-005	0,00000E+000	1,75000E-001	0,00000E+000	8	...........	-32768,00

	76	1,54	1,75807E-001	-2,54831E-005	0,00000E+000	1,76000E-001	0,00000E+000	8	...........	-32768,00

	77	1,56	1,76827E-001	-2,54343E-005	0,00000E+000	1,77000E-001	0,00000E+000	8	...........	-32768,00

	78	1,58	1,77809E-001	-2,53736E-005	0,00000E+000	1,78000E-001	0,00000E+000	8	...........	-32768,00

	79	1,6	1,78799E-001	-2,52936E-005	0,00000E+000	1,79000E-001	0,00000E+000	8	...........	-32768,00

	80	1,62	1,79829E-001	-2,52352E-005	0,00000E+000	1,80000E-001	0,00000E+000	8	...........	-32768,00

	81	1,64	1,80834E-001	-2,52105E-005	0,00000E+000	1,81000E-001	0,00000E+000	8	...........	-32768,00

	82	1,66	1,81829E-001	-2,51636E-005	0,00000E+000	1,82000E-001	0,00000E+000	8	...........	-32768,00

	83	1,68	1,82819E-001	-2,51007E-005	0,00000E+000	1,83000E-001	0,00000E+000	8	...........	-32768,00

	84	1,7	1,83818E-001	-2,50262E-005	0,00000E+000	1,84000E-001	0,00000E+000	8	...........	-32768,00

	85	1,72	1,84831E-001	-2,49672E-005	0,00000E+000	1,85001E-001	0,00000E+000	8	...........	-32768,00

	86	1,74	1,85823E-001	-2,49507E-005	0,00000E+000	1,86001E-001	0,00000E+000	8	...........	-32768,00

	87	1,76	1,86824E-001	-2,48996E-005	0,00000E+000	1,87001E-001	0,00000E+000	8	...........	-32768,00

	88	1,78	1,87810E-001	-2,48367E-005	0,00000E+000	1,88001E-001	0,00000E+000	8	...........	-32768,00

	89	1,8	1,88811E-001	-2,47681E-005	0,00000E+000	1,89001E-001	0,00000E+000	8	...........	-32768,00

	90	1,82	1,89819E-001	-2,47083E-005	0,00000E+000	1,90001E-001	0,00000E+000	8	...........	-32768,00

	91	1,84	1,90826E-001	-2,46984E-005	0,00000E+000	1,91001E-001	0,00000E+000	8	...........	-32768,00

	92	1,86	1,91807E-001	-2,46396E-005	0,00000E+000	1,92001E-001	0,00000E+000	8	...........	-32768,00

	93	1,88	1,92829E-001	-2,45859E-005	0,00000E+000	1,93001E-001	0,00000E+000	8	...........	-32768,00

	94	1,9	1,93822E-001	-2,45334E-005	0,00000E+000	1,94001E-001	0,00000E+000	8	...........	-32768,00

	95	1,92	1,94826E-001	-2,44633E-005	0,00000E+000	1,95001E-001	0,00000E+000	8	...........	-32768,00

	96	1,94	1,95835E-001	-2,44468E-005	0,00000E+000	1,96001E-001	0,00000E+000	8	...........	-32768,00

	97	1,96	1,96822E-001	-2,44044E-005	0,00000E+000	1,97001E-001	0,00000E+000	8	...........	-32768,00

	98	1,98	1,97822E-001	-2,43435E-005	0,00000E+000	1,98002E-001	0,00000E+000	8	...........	-32768,00

	99	2	1,98809E-001	-2,42908E-005	0,00000E+000	1,99002E-001	0,00000E+000	8	...........	-32768,00

	100	2,02	1,99813E-001	-2,42254E-005	0,00000E+000	2,00002E-001	0,00000E+000	8	...........	-32768,00

	101	2,04	2,00822E-001	-2,42135E-005	0,00000E+000	2,01002E-001	0,00000E+000	8	...........	-32768,00

	102	2,06	2,01825E-001	-2,41632E-005	0,00000E+000	2,02002E-001	0,00000E+000	8	...........	-32768,00

	103	2,08	2,02809E-001	-2,41152E-005	0,00000E+000	2,03002E-001	0,00000E+000	8	...........	-32768,00

	104	2,1	2,03812E-001	-2,40572E-005	0,00000E+000	2,04002E-001	0,00000E+000	8	...........	-32768,00

	105	2,12	2,04811E-001	-2,39947E-005	0,00000E+000	2,05002E-001	0,00000E+000	8	...........	-32768,00

	106	2,14	2,05816E-001	-2,39921E-005	0,00000E+000	2,06002E-001	0,00000E+000	8	...........	-32768,00

	107	2,16	2,06816E-001	-2,39414E-005	0,00000E+000	2,07002E-001	0,00000E+000	8	...........	-32768,00

	108	2,18	2,07821E-001	-2,38871E-005	0,00000E+000	2,08002E-001	0,00000E+000	8	...........	-32768,00

	109	2,2	2,08823E-001	-2,38227E-005	0,00000E+000	2,09002E-001	0,00000E+000	8	...........	-32768,00

	110	2,22	2,09823E-001	-2,37577E-005	0,00000E+000	2,10003E-001	0,00000E+000	8	...........	-32768,00

	111	2,24	2,10816E-001	-2,37469E-005	0,00000E+000	2,11003E-001	0,00000E+000	8	...........	-32768,00

	112	2,26	2,11814E-001	-2,37113E-005	0,00000E+000	2,12003E-001	0,00000E+000	8	...........	-32768,00

	113	2,28	2,12826E-001	-2,36559E-005	0,00000E+000	2,13003E-001	0,00000E+000	8	...........	-32768,00

	114	2,3	2,13818E-001	-2,35947E-005	0,00000E+000	2,14003E-001	0,00000E+000	8	...........	-32768,00

	115	2,32	2,14805E-001	-2,35282E-005	0,00000E+000	2,15003E-001	0,00000E+000	8	...........	-32768,00

	116	2,34	2,15810E-001	-2,35178E-005	0,00000E+000	2,16003E-001	0,00000E+000	8	...........	-32768,00

	117	2,36	2,16804E-001	-2,34657E-005	0,00000E+000	2,17003E-001	0,00000E+000	8	...........	-32768,00

	118	2,38	2,17807E-001	-2,34206E-005	0,00000E+000	2,18003E-001	0,00000E+000	8	...........	-32768,00

	119	2,4	2,18834E-001	-2,33609E-005	0,00000E+000	2,19003E-001	0,00000E+000	8	...........	-32768,00

	120	2,42	2,19818E-001	-2,33010E-005	0,00000E+000	2,20003E-001	0,00000E+000	8	...........	-32768,00

	121	2,44	2,20819E-001	-2,32922E-005	0,00000E+000	2,21003E-001	0,00000E+000	8	...........	-32768,00

	122	2,46	2,21829E-001	-2,32476E-005	0,00000E+000	2,22003E-001	0,00000E+000	8	...........	-32768,00

	123	2,48	2,22835E-001	-2,32006E-005	0,00000E+000	2,23004E-001	0,00000E+000	8	...........	-32768,00

	124	2,5	2,23825E-001	-2,31400E-005	0,00000E+000	2,24004E-001	0,00000E+000	8	...........	-32768,00

	125	2,52	2,24819E-001	-2,30848E-005	0,00000E+000	2,25004E-001	0,00000E+000	8	...........	-32768,00

	126	2,54	2,25825E-001	-2,30778E-005	0,00000E+000	2,26004E-001	0,00000E+000	8	...........	-32768,00

	127	2,56	2,26816E-001	-2,30324E-005	0,00000E+000	2,27004E-001	0,00000E+000	8	...........	-32768,00

	128	2,58	2,27818E-001	-2,29843E-005	0,00000E+000	2,28004E-001	0,00000E+000	8	...........	-32768,00

	129	2,6	2,28812E-001	-2,29323E-005	0,00000E+000	2,29004E-001	0,00000E+000	8	...........	-32768,00

	130	2,62	2,29823E-001	-2,28669E-005	0,00000E+000	2,30004E-001	0,00000E+000	8	...........	-32768,00

	131	2,64	2,30827E-001	-2,28598E-005	0,00000E+000	2,31004E-001	0,00000E+000	8	...........	-32768,00

	132	2,66	2,31840E-001	-2,28217E-005	0,00000E+000	2,32004E-001	0,00000E+000	8	...........	-32768,00

	133	2,68	2,32842E-001	-2,27725E-005	0,00000E+000	2,33004E-001	0,00000E+000	8	...........	-32768,00

	134	2,7	2,33826E-001	-2,27305E-005	0,00000E+000	2,34004E-001	0,00000E+000	8	...........	-32768,00

	135	2,72	2,34823E-001	-2,26762E-005	0,00000E+000	2,35005E-001	0,00000E+000	8	...........	-32768,00

	136	2,74	2,35827E-001	-2,26481E-005	0,00000E+000	2,36005E-001	0,00000E+000	8	...........	-32768,00

	137	2,76	2,36820E-001	-2,26222E-005	0,00000E+000	2,37005E-001	0,00000E+000	8	...........	-32768,00

	138	2,78	2,37835E-001	-2,25712E-005	0,00000E+000	2,38005E-001	0,00000E+000	8	...........	-32768,00

