	Pt	T	Vf	Im	Vu	Sig	Ach	IERange	Over	Temp

	#	s	V vs. Ref.	A	V	V	V	#	bits	deg C

	0	0,033333	9,98246E-002	-1,09478E-005	0,00000E+000	1,00006E-001	0,00000E+000	7	....ih..i..	-32768,00

	1	0,066667	1,00787E-001	-3,10909E-005	0,00000E+000	1,00994E-001	0,00000E+000	8	...........	-32768,00

	2	0,1	1,01801E-001	-3,08826E-005	0,00000E+000	1,01994E-001	0,00000E+000	8	...........	-32768,00

	3	0,133333	1,02787E-001	-3,06756E-005	0,00000E+000	1,02994E-001	0,00000E+000	8	...........	-32768,00

	4	0,166667	1,03791E-001	-3,05220E-005	0,00000E+000	1,03994E-001	0,00000E+000	8	...........	-32768,00

	5	0,2	1,04794E-001	-3,03830E-005	0,00000E+000	1,04994E-001	0,00000E+000	8	...........	-32768,00

	6	0,233333	1,05790E-001	-3,02250E-005	0,00000E+000	1,05994E-001	0,00000E+000	8	...........	-32768,00

	7	0,266667	1,06796E-001	-3,00534E-005	0,00000E+000	1,06994E-001	0,00000E+000	8	...........	-32768,00

	8	0,3	1,07789E-001	-2,98977E-005	0,00000E+000	1,07994E-001	0,00000E+000	8	...........	-32768,00

	9	0,333333	1,08791E-001	-2,97622E-005	0,00000E+000	1,08994E-001	0,00000E+000	8	...........	-32768,00

	10	0,366667	1,09794E-001	-2,96353E-005	0,00000E+000	1,09994E-001	0,00000E+000	8	...........	-32768,00

	11	0,4	1,10790E-001	-2,95019E-005	0,00000E+000	1,10995E-001	0,00000E+000	8	...........	-32768,00

	12	0,433333	1,11785E-001	-2,93851E-005	0,00000E+000	1,11995E-001	0,00000E+000	8	...........	-32768,00

	13	0,466667	1,12792E-001	-2,92968E-005	0,00000E+000	1,12995E-001	0,00000E+000	8	...........	-32768,00

	14	0,5	1,13783E-001	-2,91309E-005	0,00000E+000	1,13995E-001	0,00000E+000	8	...........	-32768,00

	15	0,533333	1,14783E-001	-2,90437E-005	0,00000E+000	1,14995E-001	0,00000E+000	8	...........	-32768,00

	16	0,566667	1,15803E-001	-2,89611E-005	0,00000E+000	1,15995E-001	0,00000E+000	8	...........	-32768,00

	17	0,6	1,16796E-001	-2,88537E-005	0,00000E+000	1,16995E-001	0,00000E+000	8	...........	-32768,00

	18	0,633333	1,17802E-001	-2,87614E-005	0,00000E+000	1,17995E-001	0,00000E+000	8	...........	-32768,00

	19	0,666667	1,18797E-001	-2,86764E-005	0,00000E+000	1,18995E-001	0,00000E+000	8	...........	-32768,00

	20	0,7	1,19808E-001	-2,86021E-005	0,00000E+000	1,19995E-001	0,00000E+000	8	...........	-32768,00

	21	0,733333	1,20802E-001	-2,84940E-005	0,00000E+000	1,20995E-001	0,00000E+000	8	...........	-32768,00

	22	0,766667	1,21793E-001	-2,84124E-005	0,00000E+000	1,21995E-001	0,00000E+000	8	...........	-32768,00

	23	0,8	1,22798E-001	-2,83140E-005	0,00000E+000	1,22996E-001	0,00000E+000	8	...........	-32768,00

	24	0,833333	1,23783E-001	-2,82035E-005	0,00000E+000	1,23996E-001	0,00000E+000	8	...........	-32768,00

	25	0,866667	1,24778E-001	-2,80990E-005	0,00000E+000	1,24996E-001	0,00000E+000	8	...........	-32768,00

	26	0,9	1,25786E-001	-2,80261E-005	0,00000E+000	1,25996E-001	0,00000E+000	8	...........	-32768,00

	27	0,933333	1,26790E-001	-2,79208E-005	0,00000E+000	1,26996E-001	0,00000E+000	8	...........	-32768,00

	28	0,96667	1,27788E-001	-2,78268E-005	0,00000E+000	1,27996E-001	0,00000E+000	8	...........	-32768,00

	29	1	1,28810E-001	-2,77227E-005	0,00000E+000	1,28996E-001	0,00000E+000	8	...........	-32768,00

	30	1,03333	1,29811E-001	-2,76284E-005	0,00000E+000	1,29996E-001	0,00000E+000	8	...........	-32768,00

	31	1,06667	1,30812E-001	-2,75517E-005	0,00000E+000	1,30996E-001	0,00000E+000	8	...........	-32768,00

	32	1,1	1,31800E-001	-2,74696E-005	0,00000E+000	1,31996E-001	0,00000E+000	8	...........	-32768,00

	33	1,13333	1,32805E-001	-2,73942E-005	0,00000E+000	1,32996E-001	0,00000E+000	8	...........	-32768,00

	34	1,16667	1,33807E-001	-2,72979E-005	0,00000E+000	1,33996E-001	0,00000E+000	8	...........	-32768,00

	35	1,2	1,34806E-001	-2,71893E-005	0,00000E+000	1,34997E-001	0,00000E+000	8	...........	-32768,00

	36	1,23333	1,35802E-001	-2,70968E-005	0,00000E+000	1,35997E-001	0,00000E+000	8	...........	-32768,00

	37	1,26667	1,36802E-001	-2,70174E-005	0,00000E+000	1,36997E-001	0,00000E+000	8	...........	-32768,00

	38	1,3	1,37789E-001	-2,69365E-005	0,00000E+000	1,37997E-001	0,00000E+000	8	...........	-32768,00

	39	1,33333	1,38798E-001	-2,68644E-005	0,00000E+000	1,38997E-001	0,00000E+000	8	...........	-32768,00

	40	1,36667	1,39795E-001	-2,67751E-005	0,00000E+000	1,39997E-001	0,00000E+000	8	...........	-32768,00

	41	1,4	1,40784E-001	-2,67011E-005	0,00000E+000	1,40997E-001	0,00000E+000	8	...........	-32768,00

	42	1,43333	1,41801E-001	-2,66190E-005	0,00000E+000	1,41997E-001	0,00000E+000	8	...........	-32768,00

	43	1,46667	1,42803E-001	-2,65551E-005	0,00000E+000	1,42997E-001	0,00000E+000	8	...........	-32768,00

	44	1,5	1,43803E-001	-2,64990E-005	0,00000E+000	1,43997E-001	0,00000E+000	8	...........	-32768,00

	45	1,53333	1,44799E-001	-2,64406E-005	0,00000E+000	1,44997E-001	0,00000E+000	8	...........	-32768,00

	46	1,56667	1,45789E-001	-2,63585E-005	0,00000E+000	1,45997E-001	0,00000E+000	8	...........	-32768,00

	47	1,6	1,46798E-001	-2,62897E-005	0,00000E+000	1,46997E-001	0,00000E+000	8	...........	-32768,00

	48	1,63333	1,47802E-001	-2,62208E-005	0,00000E+000	1,47998E-001	0,00000E+000	8	...........	-32768,00

	49	1,66667	1,48801E-001	-2,61525E-005	0,00000E+000	1,48998E-001	0,00000E+000	8	...........	-32768,00

	50	1,7	1,49795E-001	-2,60820E-005	0,00000E+000	1,49998E-001	0,00000E+000	8	...........	-32768,00

	51	1,73333	1,50783E-001	-2,60065E-005	0,00000E+000	1,50998E-001	0,00000E+000	8	...........	-32768,00

	52	1,76667	1,51794E-001	-2,59228E-005	0,00000E+000	1,51998E-001	0,00000E+000	8	...........	-32768,00

	53	1,8	1,52797E-001	-2,58406E-005	0,00000E+000	1,52998E-001	0,00000E+000	8	...........	-32768,00

	54	1,83333	1,53796E-001	-2,57862E-005	0,00000E+000	1,53998E-001	0,00000E+000	8	...........	-32768,00

	55	1,86667	1,54812E-001	-2,57203E-005	0,00000E+000	1,54998E-001	0,00000E+000	8	...........	-32768,00

	56	1,9	1,55823E-001	-2,56415E-005	0,00000E+000	1,55998E-001	0,00000E+000	8	...........	-32768,00

	57	1,93333	1,56813E-001	-2,55745E-005	0,00000E+000	1,56998E-001	0,00000E+000	8	...........	-32768,00

	58	1,96667	1,57808E-001	-2,55031E-005	0,00000E+000	1,57998E-001	0,00000E+000	8	...........	-32768,00

	59	2	1,58801E-001	-2,54382E-005	0,00000E+000	1,58998E-001	0,00000E+000	8	...........	-32768,00

	60	2,03333	1,59794E-001	-2,53753E-005	0,00000E+000	1,59999E-001	0,00000E+000	8	...........	-32768,00

	61	2,06667	1,60808E-001	-2,53120E-005	0,00000E+000	1,60999E-001	0,00000E+000	8	...........	-32768,00

	62	2,1	1,61805E-001	-2,52469E-005	0,00000E+000	1,61999E-001	0,00000E+000	8	...........	-32768,00

	63	2,13333	1,62799E-001	-2,51701E-005	0,00000E+000	1,62999E-001	0,00000E+000	8	...........	-32768,00

	64	2,16667	1,63798E-001	-2,51072E-005	0,00000E+000	1,63999E-001	0,00000E+000	8	...........	-32768,00

	65	2,2	1,64792E-001	-2,50359E-005	0,00000E+000	1,64999E-001	0,00000E+000	8	...........	-32768,00

	66	2,23333	1,65795E-001	-2,49618E-005	0,00000E+000	1,65999E-001	0,00000E+000	8	...........	-32768,00

	67	2,26667	1,66787E-001	-2,48979E-005	0,00000E+000	1,66999E-001	0,00000E+000	8	...........	-32768,00

	68	2,3	1,67821E-001	-2,48341E-005	0,00000E+000	1,67999E-001	0,00000E+000	8	...........	-32768,00

	69	2,33333	1,68824E-001	-2,47767E-005	0,00000E+000	1,68999E-001	0,00000E+000	8	...........	-32768,00

	70	2,36667	1,69796E-001	-2,47217E-005	0,00000E+000	1,69999E-001	0,00000E+000	8	...........	-32768,00

	71	2,4	1,70811E-001	-2,46626E-005	0,00000E+000	1,70999E-001	0,00000E+000	8	...........	-32768,00

	72	2,43333	1,71811E-001	-2,45967E-005	0,00000E+000	1,71999E-001	0,00000E+000	8	...........	-32768,00

	73	2,46667	1,72799E-001	-2,45366E-005	0,00000E+000	1,73000E-001	0,00000E+000	8	...........	-32768,00

	74	2,5	1,73813E-001	-2,44796E-005	0,00000E+000	1,74000E-001	0,00000E+000	8	...........	-32768,00

	75	2,53333	1,74801E-001	-2,44243E-005	0,00000E+000	1,75000E-001	0,00000E+000	8	...........	-32768,00

	76	2,56667	1,75799E-001	-2,43630E-005	0,00000E+000	1,76000E-001	0,00000E+000	8	...........	-32768,00

	77	2,6	1,76806E-001	-2,43087E-005	0,00000E+000	1,77000E-001	0,00000E+000	8	...........	-32768,00

	78	2,63333	1,77792E-001	-2,42395E-005	0,00000E+000	1,78000E-001	0,00000E+000	8	...........	-32768,00

	79	2,66667	1,78804E-001	-2,42090E-005	0,00000E+000	1,79000E-001	0,00000E+000	8	...........	-32768,00

	80	2,7	1,79816E-001	-2,41426E-005	0,00000E+000	1,80000E-001	0,00000E+000	8	...........	-32768,00

	81	2,73333	1,80829E-001	-2,40887E-005	0,00000E+000	1,81000E-001	0,00000E+000	8	...........	-32768,00

	82	2,76667	1,81824E-001	-2,40296E-005	0,00000E+000	1,82000E-001	0,00000E+000	8	...........	-32768,00

	83	2,8	1,82801E-001	-2,39707E-005	0,00000E+000	1,83000E-001	0,00000E+000	8	...........	-32768,00

	84	2,83333	1,83807E-001	-2,39140E-005	0,00000E+000	1,84000E-001	0,00000E+000	8	...........	-32768,00

	85	2,86667	1,84812E-001	-2,38568E-005	0,00000E+000	1,85001E-001	0,00000E+000	8	...........	-32768,00

	86	2,9	1,85809E-001	-2,37973E-005	0,00000E+000	1,86001E-001	0,00000E+000	8	...........	-32768,00

	87	2,93333	1,86813E-001	-2,37427E-005	0,00000E+000	1,87001E-001	0,00000E+000	8	...........	-32768,00

	88	2,96667	1,87801E-001	-2,36917E-005	0,00000E+000	1,88001E-001	0,00000E+000	8	...........	-32768,00

	89	3	1,88797E-001	-2,36401E-005	0,00000E+000	1,89001E-001	0,00000E+000	8	...........	-32768,00

	90	3,03333	1,89810E-001	-2,35885E-005	0,00000E+000	1,90001E-001	0,00000E+000	8	...........	-32768,00

	91	3,06667	1,90808E-001	-2,35362E-005	0,00000E+000	1,91001E-001	0,00000E+000	8	...........	-32768,00

	92	3,1	1,91798E-001	-2,34847E-005	0,00000E+000	1,92001E-001	0,00000E+000	8	...........	-32768,00

	93	3,13333	1,92825E-001	-2,34358E-005	0,00000E+000	1,93001E-001	0,00000E+000	8	...........	-32768,00

	94	3,16667	1,93816E-001	-2,33901E-005	0,00000E+000	1,94001E-001	0,00000E+000	8	...........	-32768,00

	95	3,2	1,94821E-001	-2,33414E-005	0,00000E+000	1,95001E-001	0,00000E+000	8	...........	-32768,00

	96	3,23333	1,95826E-001	-2,32871E-005	0,00000E+000	1,96001E-001	0,00000E+000	8	...........	-32768,00

	97	3,26667	1,96811E-001	-2,32394E-005	0,00000E+000	1,97001E-001	0,00000E+000	8	...........	-32768,00

	98	3,3	1,97812E-001	-2,31931E-005	0,00000E+000	1,98002E-001	0,00000E+000	8	...........	-32768,00

	99	3,33333	1,98803E-001	-2,31295E-005	0,00000E+000	1,99002E-001	0,00000E+000	8	...........	-32768,00

	100	3,36667	1,99813E-001	-2,30938E-005	0,00000E+000	2,00002E-001	0,00000E+000	8	...........	-32768,00

	101	3,4	2,00812E-001	-2,30381E-005	0,00000E+000	2,01002E-001	0,00000E+000	8	...........	-32768,00

	102	3,43333	2,01808E-001	-2,29884E-005	0,00000E+000	2,02002E-001	0,00000E+000	8	...........	-32768,00

	103	3,46667	2,02801E-001	-2,29426E-005	0,00000E+000	2,03002E-001	0,00000E+000	8	...........	-32768,00

	104	3,5	2,03801E-001	-2,28872E-005	0,00000E+000	2,04002E-001	0,00000E+000	8	...........	-32768,00

	105	3,53333	2,04807E-001	-2,28309E-005	0,00000E+000	2,05002E-001	0,00000E+000	8	...........	-32768,00

	106	3,56667	2,05817E-001	-2,27869E-005	0,00000E+000	2,06002E-001	0,00000E+000	8	...........	-32768,00

	107	3,6	2,06814E-001	-2,27298E-005	0,00000E+000	2,07002E-001	0,00000E+000	8	...........	-32768,00

	108	3,63333	2,07818E-001	-2,26807E-005	0,00000E+000	2,08002E-001	0,00000E+000	8	...........	-32768,00

	109	3,66667	2,08820E-001	-2,26455E-005	0,00000E+000	2,09002E-001	0,00000E+000	8	...........	-32768,00

	110	3,7	2,09813E-001	-2,25876E-005	0,00000E+000	2,10003E-001	0,00000E+000	8	...........	-32768,00

	111	3,73333	2,10808E-001	-2,25450E-005	0,00000E+000	2,11003E-001	0,00000E+000	8	...........	-32768,00

	112	3,76667	2,11819E-001	-2,24942E-005	0,00000E+000	2,12003E-001	0,00000E+000	8	...........	-32768,00

	113	3,8	2,12821E-001	-2,24479E-005	0,00000E+000	2,13003E-001	0,00000E+000	8	...........	-32768,00

	114	3,83333	2,13809E-001	-2,24087E-005	0,00000E+000	2,14003E-001	0,00000E+000	8	...........	-32768,00

	115	3,86667	2,14807E-001	-2,23685E-005	0,00000E+000	2,15003E-001	0,00000E+000	8	...........	-32768,00

	116	3,9	2,15803E-001	-2,23212E-005	0,00000E+000	2,16003E-001	0,00000E+000	8	...........	-32768,00

	117	3,93333	2,16795E-001	-2,22797E-005	0,00000E+000	2,17003E-001	0,00000E+000	8	...........	-32768,00

	118	3,96667	2,17809E-001	-2,22354E-005	0,00000E+000	2,18003E-001	0,00000E+000	8	...........	-32768,00

	119	4	2,18828E-001	-2,21881E-005	0,00000E+000	2,19003E-001	0,00000E+000	8	...........	-32768,00

	120	4,03333	2,19814E-001	-2,21469E-005	0,00000E+000	2,20003E-001	0,00000E+000	8	...........	-32768,00

	121	4,06667	2,20825E-001	-2,20945E-005	0,00000E+000	2,21003E-001	0,00000E+000	8	...........	-32768,00

	122	4,1	2,21824E-001	-2,20543E-005	0,00000E+000	2,22003E-001	0,00000E+000	8	...........	-32768,00

	123	4,13333	2,22826E-001	-2,20069E-005	0,00000E+000	2,23004E-001	0,00000E+000	8	...........	-32768,00

	124	4,16667	2,23817E-001	-2,19618E-005	0,00000E+000	2,24004E-001	0,00000E+000	8	...........	-32768,00

	125	4,2	2,24812E-001	-2,19096E-005	0,00000E+000	2,25004E-001	0,00000E+000	8	...........	-32768,00

	126	4,23333	2,25810E-001	-2,18696E-005	0,00000E+000	2,26004E-001	0,00000E+000	8	...........	-32768,00

	127	4,26667	2,26809E-001	-2,18214E-005	0,00000E+000	2,27004E-001	0,00000E+000	8	...........	-32768,00

	128	4,3	2,27807E-001	-2,17740E-005	0,00000E+000	2,28004E-001	0,00000E+000	8	...........	-32768,00

	129	4,33333	2,28807E-001	-2,17221E-005	0,00000E+000	2,29004E-001	0,00000E+000	8	...........	-32768,00

	130	4,36667	2,29811E-001	-2,16883E-005	0,00000E+000	2,30004E-001	0,00000E+000	8	...........	-32768,00

	131	4,4	2,30825E-001	-2,16411E-005	0,00000E+000	2,31004E-001	0,00000E+000	8	...........	-32768,00

	132	4,43333	2,31834E-001	-2,15991E-005	0,00000E+000	2,32004E-001	0,00000E+000	8	...........	-32768,00

	133	4,46667	2,32827E-001	-2,15517E-005	0,00000E+000	2,33004E-001	0,00000E+000	8	...........	-32768,00

	134	4,5	2,33819E-001	-2,15089E-005	0,00000E+000	2,34004E-001	0,00000E+000	8	...........	-32768,00

	135	4,53333	2,34837E-001	-2,14609E-005	0,00000E+000	2,35005E-001	0,00000E+000	8	...........	-32768,00

	136	4,56667	2,35823E-001	-2,14135E-005	0,00000E+000	2,36005E-001	0,00000E+000	8	...........	-32768,00

